term,estimate,std.error,statistic,p.value,nace2
tanass_clean,-1.1146269009069227,0.06826991041630379,-16.3267667133299,1.179660682235956e-53,35
eszk,0.8104462350800554,0.05892113477457411,13.75476283986612,9.514735042993697e-40,35
emp,-82276.71615470358,13607.549809811768,-6.0464019830651425,2.0461502664980165e-9,35
persexp_clean,7.579456139307794,1.0972648799031937,6.907590207367698,8.460948115711986e-12,35
liabilities,2.212269409430218,0.11982684475805094,18.462218661412095,2.968070072592824e-66,35
(Intercept),61398.07391379437,45663.88969647502,1.3445651327975667,0.18022314227096972,36
tanass_clean,-0.17149933150704078,0.07720517357648378,-2.2213450674668054,0.027400524879482763,36
eszk,0.5850712174235206,0.08140431975204848,7.187225680474994,1.1508725048545217e-11,36
emp,-14449.431877399402,1411.710764593877,-10.235405325081754,3.434472055807561e-20,36
persexp_clean,4.812689006937355,0.30722813929770365,15.66487047032455,4.241918092110478e-37,36
liabilities,-0.5345936617451338,0.08876290036407186,-6.022715115802128,7.622588755626925e-9,36
(Intercept),-4138.890894911743,13135.128417587339,-0.315100908291841,0.7531034520543605,37
tanass_clean,2.058958680310904,0.26017725755245624,7.913676620623854,4.217623814820721e-13,37
eszk,0.07358867393935022,0.20596324820400455,0.35729031553464996,0.7213542929913519,37
emp,-40266.48258441754,3171.1552429440576,-12.697733002511313,7.261214237530671e-26,37
persexp_clean,10.392330871244942,0.5879831849224995,17.674537533951295,3.5737512493839856e-39,37
liabilities,-0.05415063942940769,0.21689397258683824,-0.24966410446342532,0.8031734795236058,37
(Intercept),201947.4839149184,34802.333153251755,5.802699578377246,8.865901968592028e-9,38
tanass_clean,-0.9402881496443403,0.044218787178954014,-21.264449109356658,1.7523646446651807e-82,38
eszk,0.08461643294092183,0.024272695059127634,3.486074897525737,5.124239713178604e-4,38
emp,-13994.42498707377,2574.4324543384146,-5.435926261530175,6.91957213979872e-8,38
persexp_clean,4.40533250597646,0.43984122026114686,10.015733639882326,1.5964217196971228e-22,38
liabilities,1.2911492674663512,0.06582500666725942,19.61487484525472,2.871016267482518e-72,38
(Intercept),13938.03260329729,18258.049467495763,0.7633911074734865,0.44683523837055295,39
tanass_clean,0.48310954684077506,0.1344393901508221,3.593511888880142,4.862585883560433e-4,39
eszk,0.11871370277376136,0.11148386918071165,1.0648509389401475,0.28923369065362853,39
emp,19927.159395131173,2631.5384980748427,7.572436964045673,1.1214292967219012e-11,39
persexp_clean,-0.7293541333040368,0.421428644451442,-1.7306705249079828,0.08626468266673498,39
liabilities,0.017978325271583894,0.15900596643078369,0.11306698531598797,0.9101798646760779,39
(Intercept),45102.1445584502,9541.158762818604,4.727113936538913,2.3002166326138124e-6,41
tanass_clean,-0.7767618594936669,0.012064898941557293,-64.38196152792685,0,41
eszk,0.29084616323417034,0.01264342097845928,23.00375537045613,6.651790470967359e-115,41
emp,-28845.95692383986,1173.3952524176586,-24.58332506834826,1.3406539344822065e-130,41
persexp_clean,15.005257512598613,0.20613975818870875,72.79167126441561,0,41
liabilities,0.3979830077539085,0.017066174988448313,23.31998869244536,5.717596040838072e-118,41
(Intercept),-42566.77768597968,37892.810223787805,-1.1233470791579803,0.26136609821977536,42
tanass_clean,-0.8756881850075167,0.012261701894562415,-71.41652867909389,0,42
eszk,1.027316857669053,0.017199182319108972,59.7305638494025,0,42
emp,41570.03302976356,2598.5309173214973,15.997513345968937,1.1250248500179377e-55,42
persexp_clean,-1.89516547221796,0.3283841208489015,-5.771184877389298,8.546604203368092e-9,42
liabilities,-0.4131218315474267,0.014055963014788762,-29.391215038967236,3.895521138024073e-170,42
(Intercept),9784.350580901077,1785.1112501656912,5.481087287973177,4.2786216883046994e-8,43
tanass_clean,-0.64677705781396,0.02633126203849444,-24.563086147121158,2.836030623306593e-131,43
eszk,1.193381735173005,0.01590827641682169,75.01640680011708,0,43
emp,6347.908469579227,330.4841934634501,19.207903419082204,1.741880518433066e-81,43
persexp_clean,1.3126882482141973,0.052622040077222286,24.94559781961781,2.8642719017298885e-135,43
liabilities,-0.8818399827979746,0.01959622430706897,-45.00050463700129,0,43
(Intercept),29643.052029715982,12956.041848288189,2.287971309202938,0.022153280168409516,45
tanass_clean,-5.839446256086754,0.062325737795591335,-93.69237272791358,0,45
eszk,4.665008477849376,0.02817098445655714,165.5962178050025,0,45
emp,-41978.14189848189,1366.1670956355254,-30.72694550512076,5.078730014324812e-201,45
persexp_clean,7.620963316127554,0.2293429759881599,33.229547507576584,1.4967207371511861e-233,45
liabilities,-1.5965397283281526,0.039352327472255734,-40.57040157164144,0,45
(Intercept),-231898.70402088983,26781.344525488475,-8.658964220417912,5.020419438905046e-18,46
tanass_clean,1.7052188611753516,0.10322417521552023,16.51956876976784,5.274222962995086e-61,46
eszk,0.059704000325064066,0.012669085246887509,4.712573888452752,2.458207680476099e-6,46
emp,9930.1707901842,2070.6395541349207,4.7957022603737824,1.6296607672564624e-6,46
persexp_clean,4.24528919356165,0.29084788962431407,14.596252353920313,4.517232699708779e-48,46
liabilities,3.797830620160962,0.0297509709192441,127.65400599764546,0,46
(Intercept),-9424.81871325777,4321.40463807408,-2.1809618637004395,0.029191848767043192,47
tanass_clean,-1.13949419306489,0.012527248002362724,-90.96125444710393,0,47
eszk,1.5841434422631953,0.008804609297955235,179.92205998636345,0,47
emp,-23103.620797347452,332.6957631273443,-69.44368807156764,0,47
persexp_clean,8.777346319901717,0.07197957908558372,121.94217348041799,0,47
liabilities,1.6818476486834701,0.011367610711417942,147.95084836905752,0,47
(Intercept),113196.98618309923,11929.140471844472,9.489115033079733,2.928933811054103e-21,49
tanass_clean,-0.6589954598024436,0.020015416366022935,-32.92439426446895,1.4231431704855993e-224,49
eszk,0.8202322138021791,0.020732784738819333,39.56208604560512,9.9159414e-316,49
emp,6399.288878764671,295.086085177335,21.686176340436223,1.0794732082569033e-101,49
persexp_clean,-1.2974456253844389,0.061204805074039206,-21.198427538735302,2.310821313174424e-97,49
liabilities,0.09570136328487801,0.008572181981122026,11.164177743267125,9.428529984359393e-29,49
(Intercept),-119781.04190080508,58744.57483505696,-2.0390145343144677,0.04384592536758986,50
tanass_clean,-1.2525602503497923,0.1673680030815151,-7.483869241958656,1.8981955277778074e-11,50
eszk,5.037716560910252e-5,0.0011878874848376504,0.042409038105143106,0.9662495074129837,50
emp,39296.520923695054,7011.009815773799,5.604973029032613,1.5613121073450079e-7,50
persexp_clean,-1.9055259779172105,1.1737235660649656,-1.6234878748372508,0.1073475384827423,50
liabilities,3.5101503910981258,0.18263157636925284,19.219843911335158,5.940132919501385e-37,50
(Intercept),-46568.8688206623,122266.27757290818,-0.3808807280723254,0.7041246508243684,51
tanass_clean,-1.2189411405090986,0.25283620488349645,-4.821070388518015,5.286627229823898e-6,51
eszk,0.7062584515304269,0.18343403880133904,3.8502038996988563,2.1163491538433754e-4,51
emp,2280.200129433918,4540.634957145036,0.5021764909433754,0.6166814538559464,51
persexp_clean,6.536437462268575,0.9013108163006756,7.252145812580631,1.0041959726002e-10,51
liabilities,1.1333206366433646,0.2643893874506414,4.286558729044838,4.283069086275121e-5,51
(Intercept),522356.5178095056,116209.61281313605,4.494951021387963,7.224042802334171e-6,52
tanass_clean,-0.25187302609849654,0.020682807659533422,-12.177893361707087,2.4946558079573674e-33,52
eszk,0.4705579775527012,0.03841850838805626,12.248210492705923,1.0951795307180995e-33,52
emp,-24871.26730627883,2727.3397973498245,-9.119240415311072,1.356156268563486e-19,52
persexp_clean,4.743415580186749,0.48565703529991855,9.767006828712864,3.3479140304158005e-22,52
liabilities,-0.23319904038952904,0.050307799017497816,-4.635445098848766,3.7148818976591344e-6,52
(Intercept),70720.57513806698,17966.147562536455,3.9363238497236677,9.262434562138875e-5,53
tanass_clean,-1.5537462348246638,0.1946714035578593,-7.981378910451358,7.598938048926956e-15,53
eszk,1.8224084218832763,0.10055422087863175,18.123639226272864,1.1339755898097345e-58,53
emp,-16511.58291493776,1282.7937475193905,-12.871580444531418,1.3854147388965653e-33,53
persexp_clean,2.860786057051647,0.35004344962308753,8.172659880172088,1.8523541912896088e-15,53
liabilities,1.2772133361388105,0.17275501696831277,7.3932054683719,4.946711815027401e-13,53
(Intercept),27543.99296281676,3781.5560595714987,7.283772216757211,4.0237888320081986e-13,55
tanass_clean,-0.08025623109460864,0.006061088167241352,-13.241224823023241,4.7327739351918537e-39,55
eszk,0.11878307510132596,0.003461424937707807,34.316236012324275,1.5031317796966858e-221,55
emp,-6532.303369891722,339.6538326059907,-19.232238069485888,2.7391424873283263e-78,55
persexp_clean,3.9092543560849773,0.06270191881718105,62.34664632007715,0,55
liabilities,0.07634604614733119,0.007981019433110543,9.56595166660005,2.0761437300976458e-21,55
(Intercept),13957.229219706676,1128.838084681615,12.364243737969971,6.118326069390793e-35,56
tanass_clean,-0.47223280059561706,0.024174664012658928,-19.53420326124636,6.704455562064899e-84,56
eszk,0.9879000156682322,0.019510818166015045,50.63344895443737,0,56
emp,-3871.280390083976,168.80829513216676,-22.932998565342988,2.327508425876311e-114,56
persexp_clean,3.9610037074637474,0.04916891253989709,80.5591074288998,0,56
liabilities,-0.6221781792786883,0.020823114989580827,-29.879207774149304,2.030434847614665e-190,56
(Intercept),9102.72625917021,4551.3487626291435,2.000006313274025,0.04560287316330337,58
tanass_clean,-0.8047160668545755,0.054648145926756646,-14.725404736203009,3.2712886646388113e-47,58
eszk,0.5992402471015709,0.003347193952822655,179.0276439153571,0,58
emp,785.0401621651039,288.0872014538468,2.725008810538471,0.006472806407580982,58
persexp_clean,2.016392430068552,0.023375814625027122,86.25977158073962,0,58
liabilities,-0.22880500852902647,0.018021735610838824,-12.696058441308844,6.97271019126667e-36,58
(Intercept),65442.855613546475,10812.87972644138,6.0523058860550485,1.6464596542181114e-9,59
tanass_clean,-0.2071946716495468,0.04649146895826445,-4.456617015813077,8.699624902335955e-6,59
eszk,0.7466521292211314,0.029989883556341464,24.896799876478656,3.332638870709675e-122,59
emp,-32686.75916614322,3304.1027873093844,-9.892779150723966,1.1785056908954599e-22,59
persexp_clean,6.350898172561369,0.458396080666441,13.854608362549893,4.369011388163993e-42,59
liabilities,-0.7022099325336532,0.03450852643904618,-20.348882000916362,3.3749587617095256e-85,59
(Intercept),-22762.87571595903,36180.703344555855,-0.6291440909587565,0.5295872703202094,60
tanass_clean,-0.33963963111824724,0.10315193641666502,-3.2926151744387004,0.001074165552137275,60
eszk,0.030795628949722157,0.03171041866862579,0.9711517615562508,0.3320161376140264,60
emp,-28553.0281887876,4070.736453255944,-7.014216841758376,8.975350136507815e-12,60
persexp_clean,9.866320675419042,0.33194966501572226,29.722339605167967,1.6468654654176569e-106,60
liabilities,-0.021228939170348515,0.038747816818654156,-0.5478744588295973,0.5840610727195856,60
(Intercept),-22687.116271564308,165863.07593216607,-0.13678219907631992,0.8912393713318524,61
tanass_clean,-0.016090735918301218,0.07449817861155052,-0.21598831297878793,0.829055119521305,61
eszk,0.41520704375146344,0.024145741931468415,17.195870184064905,3.4916790436341484e-56,61
emp,-7346.426883207825,4532.442138695399,-1.6208539807906721,0.1054659438407892,61
persexp_clean,3.766184157122782,0.4075528333816537,9.240971595935221,2.4296483261818954e-19,61
liabilities,-0.19357199163232705,0.06593932143339236,-2.9356078804641776,0.003429909771212584,61
(Intercept),11828.811524101413,6016.152010153538,1.9661756392022298,0.04930341371139801,62
tanass_clean,-1.8484713166894917,0.04290475157545878,-43.08313762028177,0,62
eszk,1.1027852810607495,0.018928311460856873,58.261154638186994,0,62
emp,-1550.440057303267,606.6305904449454,-2.5558224094272357,0.010607028929627999,62
persexp_clean,1.3106966006898588,0.06196171452489658,21.153330096493914,2.1954799398961197e-97,62
liabilities,-0.38768280529091514,0.03468811266421998,-11.17624383441309,7.618558431942911e-29,62
(Intercept),40218.872822687736,19476.874214024803,2.0649552069154478,0.03901583881861043,63
tanass_clean,1.1598600614229915,0.37321436283215964,3.1077583740918318,0.0019033638329451971,63
eszk,0.0031584915635863567,0.03000431775284217,0.10526790142685939,0.916170504984424,63
emp,-6734.372158018719,1028.7955181691652,-6.545880147303853,6.967460535701553e-11,63
persexp_clean,2.580380595910354,0.12949677074506674,19.92621577406134,6.582453937934947e-83,63
liabilities,-0.013226040206894862,0.14866457755751591,-0.08896564618278299,0.9291153489956527,63
(Intercept),28886.1505061052,197608.01676317293,0.14617904161613218,0.8837951440220313,64
tanass_clean,0.12522589040400248,0.22569975778070656,0.5548339601040863,0.579071803726136,64
eszk,0.0034030531394266287,0.0022352327326597417,1.5224603190994244,0.12805575423133608,64
emp,-18385.389946037183,14903.888124363717,-1.2335968837542586,0.21750167020904046,64
persexp_clean,3.1664689803750847,1.1913557084329311,2.6578703219881747,0.007927776801965707,64
liabilities,0.07422096714401162,0.0055400034693078755,13.397278098326572,3.203073783200872e-39,64
(Intercept),2999.043786820857,1875.5682391470414,1.5990054236494975,0.12408359438877711,65
tanass_clean,-0.7544411959077907,0.5442299476011424,-1.386254466945852,0.17955956215251437,65
eszk,-0.24494254666475235,0.06911951868161473,-3.5437536507311536,0.0018222066952231991,65
emp,354.71714368141903,2307.8013336284976,0.1537035006057936,0.8792447227245224,65
persexp_clean,1.2364815663559552,0.6265017299788257,1.9736283352286121,0.061114240284829896,65
liabilities,2.3712065791130805,0.22709282682555487,10.44157410103738,5.467952732516328e-10,65
(Intercept),7547.531359683161,3553.932556136664,2.1237126030010476,0.033739721320389784,66
tanass_clean,-0.8216994695085152,0.1166772019766003,-7.042502353401547,2.125176006494841e-12,66
eszk,0.18881647988691477,0.006219952790630554,30.3565776530232,5.753650995658393e-187,66
emp,-3728.9406469809364,333.2434078973537,-11.189840694851892,9.482930757146763e-29,66
persexp_clean,5.052856093262216,0.06532798274710615,77.34596846228263,0,66
liabilities,-0.12706204526249046,0.007255866868769121,-17.511628529100225,8.11744294287206e-67,66
(Intercept),33782.293919344214,1936.1680120705967,17.448017790158822,7.731598008856934e-68,68
tanass_clean,0.0633800179725866,0.0015706137887156674,40.35366200650392,0,68
eszk,0.03365379567330184,0.0018084572244585827,18.609118987250106,7.37059490088764e-77,68
emp,-2512.972769695434,480.730743063789,-5.22740183762698,1.7306207238691495e-7,68
persexp_clean,3.0818022889715273,0.09396471050690428,32.797443554568126,8.242831636046512e-232,68
