term,estimate,std.error,statistic,p.value,nace2
emp,-1040.1633965059766,452.34084599162617,-2.2995124267978055,0.021690410362595183,38
persexp_clean,0.058904480516961774,0.07728233434116072,0.7621985156003386,0.4461293384023881,38
liabilities,-0.021291999809498058,0.011565787695495903,-1.8409467967140587,0.06593875776042345,38
(Intercept),-1855.505200111556,5508.574906048525,-0.33683942430812264,0.7368683090924508,39
tanass_clean,0.06514483603991161,0.04056125777771052,1.6060852056641701,0.11107106423334584,39
eszk,0.028161325666231914,0.033635424489968584,0.837251977439165,0.4042339500827976,39
emp,6002.511680554665,793.9526596530769,7.560289152727952,1.1929622308628736e-11,39
persexp_clean,-0.4685171720704512,0.12714782373922814,-3.6848225812448763,3.5423479596348174e-4,39
liabilities,-0.32534869316247195,0.047973157162923684,-6.781890382105589,5.859043479904354e-10,39
(Intercept),-4067.5019848383236,1323.1760049859327,-3.0740445485040118,0.002115969189246824,41
tanass_clean,-0.06647008660885523,0.001673361894513144,-39.72248132744433,0,41
eszk,0.06209649074069777,0.0017536018424920772,35.41082658333163,8.647888754788767e-263,41
emp,3101.18424007363,162.74446949085853,19.055543022602226,6.508912966291516e-80,41
persexp_clean,0.03648985151161443,0.02859078071308174,1.2762803463746781,0.20187827112990184,41
liabilities,-0.0039001649814492034,0.002367024348718397,-1.6477080109298032,0.09943574848644368,41
(Intercept),-20553.89014633287,5971.7853579997345,-3.4418333737998665,5.844622284042373e-4,42
tanass_clean,-0.13754303744849228,0.0019324048917368961,-71.17713168530896,0,42
eszk,0.21394893170563528,0.0027105359707089017,78.93233442302558,0,42
emp,11527.23025863658,409.5201383250416,28.14814017641121,1.5822544500569154e-157,42
persexp_clean,-1.7578983845989713,0.05175228422235128,-33.967551597263665,3.154683174413809e-219,42
liabilities,-0.11510170273580315,0.0022151746895670245,-51.960553394685455,0,42
(Intercept),356.1752240016816,313.3112346110842,1.1368096150264284,0.2556315936718906,43
tanass_clean,-0.04243372430521735,0.004621632731376421,-9.18154400654413,4.6556741793796013e-20,43
eszk,0.3111944984048244,0.0027922022225343756,111.45127523119189,0,43
emp,695.8738877655264,58.00599814579273,11.996585008614309,4.8163067171792405e-33,43
persexp_clean,-0.1709776237047182,0.009236143532093616,-18.511798036768013,7.210081002551258e-76,43
liabilities,-0.331509343586568,0.003439506646974396,-96.38281812253051,0,43
(Intercept),1144.337314915242,461.6266022449428,2.4789241117175638,0.01318903138017338,45
tanass_clean,0.051321392435850995,0.00222067965725114,23.11066896491455,4.14309441620662e-116,45
eszk,0.08002160004643469,0.0010037383321893005,79.72356687015812,0,45
emp,-143.48199166806586,48.6768321561415,-2.9476443990401067,0.0032070689722939237,45
persexp_clean,0.11487967573536047,0.008171540351125516,14.058509264968311,1.32579056506028e-44,45
liabilities,-0.09497490708199278,0.0014021320272169326,-67.73606567600258,0,45
(Intercept),11552.968160663144,2691.809472718967,4.291896687990186,1.777675360582965e-5,46
tanass_clean,0.02258075013259794,0.010375125580207282,2.176431500325686,0.029531612331646938,46
eszk,0.10723954787633078,0.0012733775798970605,84.21661380672337,0,46
emp,-3628.1680511731497,208.12125997267478,-17.43295255683878,1.0863615307996139e-67,46
persexp_clean,0.3543085443771922,0.02923330095193454,12.120032047005132,1.0114024486678548e-33,46
liabilities,-0.09504958364311582,0.0029902884549649804,-31.78609190203657,1.0017557797482e-217,46
(Intercept),6687.734363907258,410.5484703215441,16.289755893303862,1.788213326208886e-59,47
tanass_clean,-0.04733299616414858,0.0011901321295847763,-39.77121110129388,0,47
eszk,0.1652951070622371,8.364685054499632e-4,197.61067629595877,0,47
emp,-4823.857297293251,31.60725460212006,-152.61867435236496,0,47
persexp_clean,1.022686806691059,0.006838310355760861,149.55255808615172,0,47
liabilities,-0.1223718150733581,0.001079962553764314,-113.31116495365445,0,47
(Intercept),1218.820200083355,1452.6715151949504,0.8390198247397918,0.40148047642256557,49
tanass_clean,-0.013730392819560094,0.0024373780565593983,-5.633263490909536,1.8215340832892623e-8,49
eszk,-3.782708664420364e-4,0.002524735616269813,-0.14982593187357776,0.8809053079881357,49
emp,652.4655319178652,35.93411876398383,18.157270982579945,2.1845829979008556e-72,49
persexp_clean,-0.26021113168772636,0.007453217365824922,-34.91259128988602,1.4653417585154853e-250,49
liabilities,0.16899755428466234,0.0010438777727896085,161.89400587871648,0,49
(Intercept),21973.675421999127,14006.530392552442,1.5688164596196486,0.11956293166745925,50
tanass_clean,0.15622202002358587,0.039905727949929394,3.914776851573817,1.572488608913204e-4,50
eszk,-6.225267833752737e-5,2.832292548891182e-4,-0.2197960742505175,0.8264373479241305,50
emp,-8757.451026100243,1671.6424000487702,-5.238830401672478,7.85534205266462e-7,50
persexp_clean,1.3257316940747794,0.27985213692845057,4.737257712681778,6.511683259979004e-6,50
liabilities,-0.01864830395910632,0.04354503768625703,-0.42825325111595414,0.6693041160320512,50
(Intercept),-27040.506666416128,26944.122075821626,-1.0035772028616583,0.3180794200759243,51
tanass_clean,-0.12062724761132303,0.055718139987586256,-2.164954674334036,0.03284442258431472,51
eszk,0.10247746389190387,0.04042381294692687,2.5350766397630116,0.012841188565180347,51
emp,-4341.626126036979,1000.6309590484161,-4.338888465099856,3.511880655477183e-5,51
persexp_clean,0.4292927520386717,0.19862409443341825,2.161332708719168,0.03313097821353085,51
liabilities,0.11318834395831424,0.05826414341251087,1.9426758436477705,0.054955099404864975,51
(Intercept),14430.75681164497,3892.5571336221856,3.707269107753995,2.133240920965439e-4,52
tanass_clean,-0.05275093601528217,6.927913151893048e-4,-76.1426058016735,0,52
eszk,0.09840427248362381,0.0012868663380672398,76.46813781096985,0,52
emp,347.9191778183434,91.35497251037826,3.808431749884425,1.426731488478317e-4,52
persexp_clean,-0.18828025381037397,0.016267567815498377,-11.57396458682633,2.4644642652717498e-30,52
liabilities,-0.04646543673445119,0.0016851100111423538,-27.574126571684054,2.928553686306945e-149,52
(Intercept),1488.2468568891634,2384.3290485946704,0.6241784697319105,0.5327520608428021,53
tanass_clean,0.535373467058889,0.025835292781496544,20.72256241053045,4.646400268574911e-72,53
eszk,0.3922530994066846,0.013344783513838507,29.39374018318987,1.3852040618678275e-117,53
emp,481.86830779126694,170.24252889606612,2.830481378043026,0.004806395122608102,53
persexp_clean,-0.6139419044758382,0.04645507682164342,-13.215819378212775,4.167310891524228e-35,53
liabilities,-0.6239175141156005,0.022926718363759264,-27.213555128842152,3.2244933638268247e-106,53
(Intercept),13774.261428078056,4831.874021211723,2.8507078966896966,0.004388765359852748,55
tanass_clean,-0.3399896853151449,0.007744540605563786,-43.900562038617444,0,55
eszk,0.46375763051146757,0.004422827261955214,104.8554698259802,0,55
emp,-8840.071044549379,433.9918552363991,-20.369209555174983,4.564666277976967e-87,55
persexp_clean,1.5147042731172382,0.08011722366141359,18.906100385088067,7.616157053883249e-76,55
liabilities,-0.30816917619787204,0.010197728092388106,-30.21939528157246,1.0781270423130937e-177,55
(Intercept),2753.7590103251364,219.53074188169788,12.543842318945469,6.597666331958747e-36,56
tanass_clean,-0.09958305586973536,0.004701366827942062,-21.181724275985932,4.2773869133594923e-98,56
eszk,0.2695675907540456,0.0037943655913347924,71.04417965671473,0,56
emp,-961.0428485152225,32.82898652077409,-29.274216184135852,4.4170239644845945e-183,56
persexp_clean,0.4033016714347847,0.009562122321948733,42.17700400140802,0,56
liabilities,-0.3471134590191092,0.004049574464206624,-85.71603315043974,0,56
(Intercept),1171.2748852612553,2808.3537756015107,0.417068139860828,0.6766628158741199,58
tanass_clean,-0.3937477806533386,0.03371996631046458,-11.676992112864115,9.558021323220259e-31,58
eszk,0.14803636229500994,0.002065344860465046,71.67634090012315,0,58
emp,598.331509311583,177.7606643877639,3.3659387546301773,7.738608947564079e-4,58
persexp_clean,-0.05717833129743508,0.014423758908344743,-3.964176859913753,7.562428233068072e-5,58
liabilities,0.0938637176657445,0.011120090304034427,8.440913256944528,5.1407559799337324e-17,58
(Intercept),1939.1647392311568,2087.035556141505,0.9291479167783175,0.35290366972000775,59
tanass_clean,-0.2437061697372325,0.008973497461168952,-27.15843747566911,2.869602574066233e-142,59
eszk,0.4044675159051277,0.005788462915533327,69.87477017771678,0,59
emp,-4208.452602339324,637.7376029993447,-6.599034748063378,5.0512746058765835e-11,59
persexp_clean,0.6515849076508095,0.08847679280176614,7.364472501966671,2.4143552150647096e-13,59
liabilities,-0.4627203517197983,0.006660623579509767,-69.47102567742694,0,59
(Intercept),9167.980551810124,3657.6223346243987,2.506541056746796,0.01255829173292944,60
tanass_clean,-0.046879956898948916,0.010427957215323764,-4.495603111034955,8.922867823094772e-6,60
eszk,0.00604731973391183,0.003205707043838011,1.8864230733547374,0.05990840831141292,60
emp,-1706.9499338528722,411.52369062607085,-4.1478776865944385,4.041778560120928e-5,60
persexp_clean,0.29573058295136745,0.03355784704266361,8.812561263998605,3.011267448776568e-17,60
liabilities,0.02608330924511785,0.003917139997643795,6.658763603242994,8.41067616940045e-11,60
(Intercept),-33984.47631356537,40513.83958668143,-0.8388362263431943,0.40182637057072024,61
tanass_clean,0.1543308821905585,0.01819698109905228,8.481125597179204,1.1668188114510594e-16,61
eszk,0.11461278931616191,0.0058978570716546564,19.43295470264881,1.5479670462937562e-68,61
emp,-6592.665478634935,1107.0977232938785,-5.95490835173989,3.983928223041171e-9,61
persexp_clean,0.8873852730514152,0.09954916139065596,8.914040667495852,3.6429090137418e-18,61
liabilities,-0.2562152615604713,0.016106388212043302,-15.90767949880224,2.305365003605678e-49,61
(Intercept),11486.440454414373,1645.7380590629652,6.97950709176308,3.1325308059492553e-12,62
tanass_clean,-0.03886786351359879,0.011736735119592197,-3.311641876343997,9.304882492968553e-4,62
eszk,0.1063414548308706,0.005177901507866798,20.537558443185098,5.20848599209265e-92,62
emp,-1558.0976820729954,165.94578208830964,-9.389197257474365,7.234777941752802e-21,62
persexp_clean,0.16316690449936985,0.0169498296629334,9.626462787186004,7.536450440189472e-22,62
liabilities,-0.13584965032694263,0.009489046671730277,-14.31646982321894,4.471544093468222e-46,62
(Intercept),8122.822042366223,3640.8891200848175,2.230999564792293,0.02575726013211952,63
tanass_clean,0.33671113921637175,0.06976643675793402,4.826262524839067,1.4631146294201921e-6,63
eszk,0.04480044102050204,0.005608825772629785,7.987490222841537,1.9665555961631574e-15,63
emp,-2363.1850014501174,192.31681468666727,-12.287979110408747,7.191602666875122e-34,63
persexp_clean,0.3820906580486719,0.024207343463374022,15.784080505437505,6.56130161929484e-54,63
liabilities,-0.2714481794419513,0.027790457391844197,-9.7676758469479,3.3914504875601564e-22,63
(Intercept),131548.4918233358,109501.43524835727,1.2013403433934375,0.2297649467011164,64
tanass_clean,0.1152284779154395,0.12506804034075933,0.9213263244669778,0.35699393244765065,64
eszk,0.030558525322837635,0.0012386197500969208,24.671433925098047,3.322701155856166e-117,64
emp,-19749.49352257218,8258.759776708212,-2.3913389003359486,0.01688123197006831,64
persexp_clean,1.8233800989449664,0.6601713943674455,2.7619798653833967,0.005799027892359656,64
liabilities,-0.017190772092127833,0.0030699074921496134,-5.599768767002974,2.4503954778408496e-8,64
(Intercept),1584.7680453970245,961.49769042238,1.6482286553396148,0.11351488316921719,65
tanass_clean,-0.16230223454440906,0.2789958940204507,-0.5817370005184095,0.566657673298099,65
eszk,-0.22954886505382996,0.03543366548246869,-6.478270365999885,1.6192864516209992e-6,65
emp,2609.9217983237518,1183.0791361910703,2.2060416065880504,0.038125198085833444,65
persexp_clean,-0.2945759255275886,0.321171980761528,-0.917190611799704,0.3689886798898131,65
liabilities,0.354501790860159,0.116417640236625,3.0450865533746896,0.00593907636705221,65
(Intercept),1742.9765035966388,2818.640763197218,0.6183748302921582,0.5363544386620629,66
tanass_clean,-0.9914319397793172,0.09247677134051985,-10.720875365865082,1.502837778117605e-26,66
eszk,0.20687883790849756,0.004881368326853715,42.381320985429774,0,66
emp,-4672.6524511130465,260.7447455697216,-17.920408869231103,8.416609126608013e-70,66
persexp_clean,1.7900799747666905,0.04966663498667577,36.0419016759827,4.95834878704869e-255,66
liabilities,-0.21233796241662398,0.005401406142138079,-39.31160827920499,2.1740364230882577e-297,66
(Intercept),7046.244874497977,1245.4710077381633,5.657494097188424,1.5498493160520366e-8,68
tanass_clean,-0.060995530340784976,0.0010162124937181363,-60.02241727772254,0,68
eszk,0.11706747104728041,0.001170073303788615,100.05139906040432,0,68
