term,estimate,std.error,statistic,p.value,nace2
tanass_clean,3.0623931257431246e-9,7.077521774994271e-9,0.4326928581926692,0.6652532709685348,25
eszk,4.9220324176925725e-9,3.996577382732989e-9,1.231561895675526,0.21816042950989592,25
emp,-4.32003776350508e-4,1.9114603317481966e-4,-2.260071889409303,0.023852031048013065,25
persexp_clean,9.53275565408447e-9,2.5884034280569893e-8,0.3682870896690292,0.712672003755902,25
liabilities,-5.999030134869184e-9,5.755558666250554e-9,-1.0423019697542653,0.29731315504642436,25
(Intercept),0.09421625076352902,0.008482144301635805,11.107598198413006,2.430716234282456e-27,26
tanass_clean,-8.295002309956757e-10,3.0813432370334896e-9,-0.2692008540386636,0.787821908001304,26
eszk,-1.2669501731423027e-10,5.242530999530318e-10,-0.2416676550421561,0.8090794358859168,26
emp,-1.3492280556128976e-4,1.2334935163473904e-4,-1.0938266295944703,0.27425294276352175,26
persexp_clean,1.4743975807336958e-8,2.0020544410590626e-8,0.7364423017157102,0.46160708436623576,26
liabilities,4.5688139692705443e-10,1.1532304695376873e-9,0.39617527371628614,0.6920469339533151,26
(Intercept),0.07905391280845724,0.010006646741829139,7.900140261572457,1.0255521671166672e-14,27
tanass_clean,-1.0546473069632391e-9,6.61907121263684e-9,-0.1593346367009548,0.8734493055904465,27
eszk,-4.352763057267736e-9,5.706103284579053e-9,-0.7628258445708884,0.4458136898723196,27
emp,-3.0445836505791767e-4,2.5031349094893466e-4,-1.2163082537170513,0.22426065157729166,27
persexp_clean,4.6710498560629964e-8,4.531667179715669e-8,1.0307574830232948,0.3029959402889283,27
liabilities,5.488224903385291e-9,7.960891130315178e-9,0.6893983115139031,0.4907917161371975,27
(Intercept),0.07096743574559572,0.005692044756974939,12.467828131293835,1.868844397110667e-34,28
tanass_clean,-3.3943432491830577e-9,5.027855273040935e-9,-0.675107588594152,0.4996828120376431,28
eszk,3.865128978472119e-9,2.4047035101347236e-9,1.6073203878076325,0.10813661301737798,28
emp,1.518705353478744e-4,2.2858138487825099e-4,0.6644046514494827,0.5065053584499418,28
persexp_clean,-4.079083884438176e-8,3.871601809155107e-8,-1.053590757911219,0.29219328576348425,28
liabilities,-3.6672733612309245e-9,3.936691258614896e-9,-0.9315623502873415,0.3516713810569355,28
