nace2,var,N,min,max,median,mean,sd,skewness,excess_kurtosis,p0001,p01,p05,p10,p25,p50,p75,p90,p95,p99,p999
77,pretax,3365,-91017183,19497343,223,-53989.119486775635,2364406.321558445,-28.20585065524072,945.4528571341489,-29178177.080000002,-105093.28,-7997.999999999997,-3385.399999999999,-371,223,4016,23127.399999999998,68686.79999999992,510040.9200000068,7062103.631999967
77,persexp_clean,3355,0,3969898,293,13482.244959165424,104689.74743103403,22.350947927995154,689.1056720989533,0,0,0,0,0,293,3818,14437.799999999994,34295.39999999989,215581.0600000001,1341476.1600000276
77,satok,3346,-29062386,1949734820,5893,1277590.4636377764,36651447.515920214,46.89412305668967,2413.4122135381667,-816229.395,-59271.55,-9405.75,-2625.5,1926.5,5893,27659.25,138769.5,321542.25,3166143.1000000592,222131350.86000448
77,export_value,191,0,50641171.27765734,0,1514282.600484214,6088948.573599781,5.633468207177902,35.62145063938246,0,0,0,0,0,0,57158.05904910333,1826561.7361363138,10466675.633677786,27901315.106468696,49433071.47947867
77,ereduzem,3365,-59160681,18775134,228,-18510.028835958397,1627124.7768117033,-26.7129623940674,951.266597364221,-12246433.428000001,-57663.119999999995,-7249.4,-3253,-380,228,4296,23175,74856.59999999995,571436.6800000037,4793599.70799995
77,emp,2750,0,782,0,3.3461818181818184,19.911813900678123,25.36974804949387,886.1378906596254,0,0,0,0,0,0,2,5.099999999999909,11,46,234.53800000000774
77,liabilities,3364,0,147186832,5503.5,524815.1166170645,5996835.698059371,17.19251241795264,327.3436498775839,0,0,0,6.300000000000011,469.75,5503.5,30621.25,131799.50000000012,391752.35,6350047.10999994,107379432.008003
78,age,1259,0,30,7,8.221604447974583,7.217557881986207,0.9943690890582773,0.2779389089108264,0,0,0,1,2,7,12,19,23,29,30
78,tanass_clean,1259,0,1216622,134,12540.642573471008,57369.43694827802,11.76474166202972,190.37716815730997,0,0,0,0,0,134,3936.5,25662.40000000002,56503.899999999994,227323.88000000012,670997.4539999978
78,eszk,1259,0,8293563,16053,118566.65528196981,389519.1417510575,10.472257025683351,171.3658008037819,0,0,72.80000000000001,716.8,3363,16053,76468.5,269340.0000000004,513802.39999999985,1745325.1000000043,3602902.8619999783
78,sales_clean,1259,0,67860131,20209,343160.43743316556,2153140.2307574567,25.19834703231514,767.9955500625939,0,0,0,0,0,20209,138896.5,607868.4000000001,1276436.1999999967,5789761.140000069,12482284.851999976
78,pretax,1259,-1550950,794583,432,18678.755361397936,87680.27903836386,-1.465994009344689,102.44667305593643,-518456.664,-43903.36,-5212.699999999999,-2093.7999999999993,-126.5,432,8583.5,49088.8000000001,108228.2999999998,383041.6600000019,719779.2379999999
78,persexp_clean,1258,0,10980946,5724.5,202643.14033064895,808935.8546348625,7.729969714997837,73.41534565621775,0,0,0,0,0,5724.5,66214.5,348569.69999999984,858362.3499999945,3952099.41,9860903.443999937
78,satok,1251,-1553282,3566759,5987,54555.14548361311,188058.57624489136,7.476249463046618,114.4798653996983,-269985.25,-59546,-4784.5,-418,1736,5987,33315.5,138191,288516,835395,1534639
78,export_value,89,0,64103615.22387744,0,875178.8857760606,6807951.89525368,9.00172349428483,80.59909558689237,0,0,0,0,0,0,2197.5179489750863,304964.170682514,1112309.8830086992,11819194.744082434,58875173.175898276
78,ereduzem,1259,-1558002,817729,483,19182.008737092932,88715.23387521057,-1.3531280587565084,100.02606535495381,-513406.27599999995,-42884.16,-5089.5,-1983.7999999999995,-135,483,8995.5,52244.60000000004,107836.79999999999,394541.96000000095,720845.5879999995
78,emp,1062,0,2343,2,50.99105461393597,199.3661992405953,7.6171909318838456,66.9995678157997,0,0,0,0,0,2,21,91.79999999999995,213.5499999999994,889.1700000000003,2058.8650000000025
78,liabilities,1259,0,3641735,5218,58146.52501985703,226555.32508592712,8.902931509200364,97.09005735748596,0,0,0,0,463.5,5218,32601.5,107759.80000000005,226515.39999999973,892031.8600000041,2426611.959999993
79,age,1488,0,37,12,13.455645161290322,8.713749872454889,0.32008405905446624,-0.9700740296556107,0,0,1,2,7,12,21,27,28.649999999999864,30,36.51299999999992
79,tanass_clean,1488,0,1631281,257.5,14813.778897849463,74217.249160559,13.297211891422082,235.8963125592313,0,0,0,0,0,257.5,5022.25,24993.59999999999,57066.14999999985,269616.8599999995,1012211.0749999436
79,eszk,1488,0,8992762,12511.5,89134.46572580645,416008.08972676133,15.334102550741225,292.1278147487783,0,0,145.35000000000002,690,3147.5,12511.5,47913.75,171755.19999999998,362089.0499999997,1130503.2799999968,7205154.971999742
79,sales_clean,1488,0,21484220,14607.5,231635.5256671085,1061645.276079266,12.684584966329647,215.2712828141499,0,0,0,0,508.75,14607.5,95568,392645.2999999998,927623.6499999998,4042579.6499999366,15692243.911999173
79,pretax,1488,-537366,455414,484,7154.309811827957,37681.80702927311,0.7622768102330767,90.8544862599241,-323173.354,-15872.259999999998,-4123.8499999999985,-1586.4999999999995,-71.25,484,4069.25,16843.8,39439.799999999974,162347.3799999997,398236.91799999936
79,persexp_clean,1485,0,1471346,2467,14969.24356060606,67002.56216177299,13.20554653946641,224.20474029685144,0,0,0,0,0,2467,7865,25088.600000000002,56437.999999999985,220533.0000000001,958116.7840000014
79,satok,1480,-815581,5289515,6075,35574.575675675675,200917.45500806512,18.435771033236524,426.7530936110474,-183899.436,-33422.09,-6649.95,-1099.1,1784.5,6075,20012.25,63150.00000000002,143901.39999999997,457686.970000001,2780011.9519998888
79,export_value,52,0,6491603.913040715,0,337610.241629798,1192466.6954628255,4.320051866881325,18.085718567805703,0,0,0,0,0,0,25542.847983955922,487024.84900847275,1195682.7059095963,6048997.179084726,6447343.239645114
79,ereduzem,1488,-544584,477694,483.5,6589.622983870968,35369.23311628852,0.9344458693894487,96.5818315995904,-277601.942,-23142.51,-3970.0499999999997,-1614.3,-102,483.5,4178.25,16617.699999999993,38852.54999999996,145540.7399999998,348598.7339999891
79,emp,1377,0,340,1,3.933188090050835,14.361807730808769,13.233473305525754,248.69766077960912,0,0,0,0,0,1,3,7.400000000000091,13,53.680000000000064,160.87200000000007
79,liabilities,1488,0,8242001,4056.5,48001.784946236556,277384.684637129,20.731997040638518,547.9037682895652,0,0,0,5,400,4056.5,19709.5,86154.59999999999,179635.09999999995,697683.4399999889,3581075.593999952
80,age,2435,0,37,9,10.491991786447638,7.910203562130686,0.5887574132564085,-0.5876592254864654,0,0,0,1,4,9,16,22,25,29,31
80,tanass_clean,2434,0,3633077,349,15177.59120788825,127098.94757516787,20.900982454436907,504.3712568062548,0,0,0,0,0,349,4421,19996.100000000002,41481.099999999984,187437.9100000004,2072388.7100000032
80,eszk,2435,0,14584976,13541,85674.82464065708,451098.12595990585,19.175160070242416,503.23357789097525,0,0,252,1392.4,3616,13541,46511,140340.59999999992,286829.59999999934,1142105.3999999834,6208116.175999968
80,sales_clean,2435,0,19943622,22390,177694.29544224043,736679.0938288964,13.787879345721198,275.5461151001082,0,0,0,0,1073,22390,104157,365078.7999999999,705637.8999999999,2628799.7399999965,9963640.135999639
80,pretax,2435,-623714,2081698,655,10731.528542094456,74138.7809725548,15.395115599959844,344.67800150570304,-241802.69199999998,-29586.72,-4941.2,-1770.6,-64.5,655,5761.5,20404.399999999987,44508.199999999735,195490.33999999837,1140223.461999966
80,persexp_clean,2424,0,7155602,3450.5,44571.64928409211,277927.12531886983,16.04246553668989,321.16629028787844,0,0,0,0,15,3450.5,16808.5,54410.20000000006,130584.5499999999,761609.9199999992,4146255.9989998885
80,satok,2423,-613486,10888602,6027,40096.56087494841,324022.25618504034,22.62466371112135,632.6686256239828,-288476.654,-67689.78,-7915.8,-942.3999999999999,2356,6027,19875.5,55853.20000000006,114127.90000000007,452613.1600000018,4620796.411999968
80,export_value,96,0,189430.7949256163,0,4068.64165054555,22090.826148696684,7.001642304772391,52.1171830532506,0,0,0,0,0,0,0,465.72911264286813,12142.586640125068,102446.7833352964,180732.39376658446
80,ereduzem,2435,-623714,1955472,688,10683.011498973307,72170.53861804643,14.737541797151025,316.9552997671059,-240333.20799999998,-29586.72,-4772.8,-1771,-70,688,5763,20623.199999999997,44725.099999999926,195121.3799999987,1106768.4899999409
80,emp,2144,0,1199,2,13.892957089552239,60.7468400313907,12.627132061778616,206.49202326023047,0,0,0,0,0,2,7,24,59,214.5400000000036,1068.8059999999896
80,liabilities,2435,0,3689139,4998,41726.80739219712,158614.26939311356,11.167197943192155,181.42423230740803,0,0,0,0.4000000000000057,511.5,4998,22092.5,81954.99999999994,179269.89999999962,675379.4999999993,1932068.9719999852
81,age,5568,0,70,9,10.745150862068966,8.47203335768983,1.0223659980046134,2.0509928520509755,0,0,0,1,4,9,16,23,27,30,57.43299999999999
81,tanass_clean,5568,0,8719744,588,26991.864583333336,259256.44233494386,24.926133112273977,722.8086746014262,0,0,0,0,0,588,6049,28108.600000000006,71289.24999999991,331175.4999999999,3358010.5489999885
81,eszk,5568,0,54408702,10059.5,98841.27316810345,1021851.0601052453,36.33315936685018,1653.735414777388,0,0.6700000000000017,149.35000000000002,1037.9000000000003,3383.5,10059.5,34951.75,116832.9000000001,276594.7499999999,1105226.1999999997,10264186.226
81,sales_clean,5561,0,96454922,10945,140305.93307501977,1574279.0502034938,45.632958202171864,2594.466556662706,0,0,0,0,996,10945,53948,185757,392633,1449373.9999999958,14635203.359999403
81,pretax,5568,-919476,6899348,440,12689.823814655172,147796.8881731185,29.829322212643792,1137.527673189604,-181470.172,-20263.63,-4583.25,-1984,-108.25,440,3920.25,15638.900000000005,37335.44999999998,183841.31999999925,1787560.470999999
81,persexp_clean,5547,0,23771884,2557,30499.728516930263,379321.0417173324,48.98414599169035,2870.9693235697027,0,0,0,0,22.5,2557,9962,35536.400000000016,84867.09999999992,362737.9199999999,3007345.697999973
81,satok,5543,-1329759,29660794,5419,47023.90257983042,539866.9536806055,39.52191527842966,1891.846776730063,-232325.334,-29905.159999999996,-4160.999999999998,-446.79999999999995,2118,5419,17643.5,59282.80000000002,125334.69999999972,508716.7399999995,4690514.951999793
81,export_value,199,0,11049615.005780427,0,99336.36689112894,829538.6602915317,11.907000126395655,150.89946220649875,0,0,0,0,0,0,0,7.4607090860271645,35108.47869662755,1359463.8653538022,9537845.850500137
81,ereduzem,5556,-919476,6699679,467.5,12640.68916486681,145861.7270833595,29.094474171282805,1081.483725001359,-181898.38,-18818.799999999996,-4482.25,-1950,-111.25,467.5,4056,15656.5,37729.25,177659.84999999905,1868225.6699999992
81,emp,4975,0,4436,1,10.931356783919599,97.94586362432125,37.46353809162343,1609.405108557359,0,0,0,0,0,1,5,17,39,131.04000000000087,656.7299999999832
81,liabilities,5568,0,37758072,2755,45961.04112787356,605376.0925996993,48.87108277776727,2833.450300028452,0,0,0,5,283.75,2755,13405,52452.60000000001,116373.14999999985,558596.61,4315173.738999991
82,age,7678,0,96,11,12.094425631674916,7.968828006778654,0.5516292423314343,0.906249701264835,0,0,1,2,6,11,18,24,26,29,35.32300000000032
82,tanass_clean,7676,0,16356454,79,18932.134835852004,285795.53288974776,43.79864070789661,2167.530367736673,0,0,0,0,0,79,2451,17232,45493.75,218028.25,1797911.5999999573
82,eszk,7678,0,3495213782,6270.5,629131.4413348528,40325480.49702882,85.01775448450672,7345.590076587917,0,0,29,208.70000000000005,2157.75,6270.5,25027.5,94212.20000000001,213480.8499999996,1402788.9399999972,16370817.382001242
82,sales_clean,7676,0,92365979,3565.5,103367.2724333694,1388083.305522962,48.245510778992966,2849.9623051119534,0,0,0,0,0,3565.5,25329.25,117095,287928.5,1305553,13089297.64999997
82,pretax,7677,-152411000,4491942,79,-13574.244267943208,1743966.3220632442,-86.92926626569351,7592.7384782254485,-380724.872,-25749.999999999993,-3947.6,-1678.1999999999998,-125,79,2150,11466.200000000015,25932.999999999953,141825.35999999958,1058132.6559999678
82,persexp_clean,7633,0,24543798,266,25548.170936478524,390928.47058391094,43.87897386151665,2375.770712026223,0,0,0,0,0,266,3868,17083.200000000015,46243.99999999994,274191.92000000126,3431214.160000086
82,satok,7632,-13478093,3493614347,3665,552574.0032192086,40387479.65678509,85.00778409684152,7331.522488124904,-484049.18200000003,-30915.13,-5393.3499999999995,-1003.9,706.5,3665,12231,41434.20000000005,96460.24999999997,508410.5099999965,4647660.873999707
82,export_value,252,0,52235137.296393916,0,842934.73178489,4571908.930380497,8.219214387778681,76.00881026310421,0,0,0,0,0,0,0,757384.7348084721,2861173.39989214,22613718.915694058,47470574.835448995
82,ereduzem,7676,-7868188,4868386,62,5244.240359562272,126066.00134139319,-20.621958853421017,2361.146405692527,-379986.85,-24406,-3823,-1709,-138.25,62,2113,11142.5,24818.5,114964,851486.3249999991
82,emp,6759,0,2455,0,4.933422103861518,46.92273884933221,31.550662320332247,1319.1718860735111,0,0,0,0,0,0,2,6,14,54,716.4060000000081
82,liabilities,7677,0,70987648,1331,69634.94177413052,1273846.3971658791,45.84279481351035,2380.916368875745,0,0,0,0,97,1331,10222,41743.200000000026,103027.19999999976,760192.4399999982,8851860.207999393
84,age,234,0,30,8,10.064102564102564,7.755944269316842,0.9641433213351933,0.02869739456407805,0,0,1,2,4,8,11.75,23,26,29.669999999999987,30
84,tanass_clean,234,0,7464369,802.5,83462.67948717948,679949.2603381197,9.989388763408066,101.31455143986557,0,0,0,0,0,802.5,7290.75,22926.100000000006,53950.99999999997,1668490.5799999884,7346852.187999997
84,eszk,234,0,85434350,10698,1064510.1623931625,7771601.073098439,8.637228794711536,78.29436517884719,0,1.9800000000000004,148.40000000000003,795.9000000000001,3152,10698,35003.25,122000.90000000013,297384.54999999993,45602119.339999616,78720788.42299989
84,sales_clean,234,0,4698978,6896.5,85946.19658119658,415385.8700973649,8.456037135742738,78.65652566557675,0,0,0,0,207.75,6896.5,30389.75,106609.00000000009,278859.7999999998,2318579.5999999824,4272974.779999992
84,pretax,234,-15882,1520501,442.5,15521.871794871795,107076.12204982084,12.243423091012888,164.92468667889503,-15690.474,-10340.06,-1738.5,-1006.8,-13.75,442.5,3115.25,13842.900000000007,43275.24999999999,334375.16999999975,1251422.8139999951
84,persexp_clean,233,0,2370874,1151,57567.12017167382,274158.3902143485,6.493618928827454,44.775074008464664,0,0,0,0,0,1151,6613,34599.8,169984.1999999993,1698896.0400000056,2313447.2720000003
84,satok,232,-10806,5956158,6878.5,68011.81034482758,427270.32316269865,11.823198423248542,154.60167760367506,-10699.277999999998,-9482.710000000001,-460.29999999999995,175.7,2908,6878.5,19333.25,56626.900000000016,120203.79999999993,1077192.6599999997,5045220.357000022
84,export_value,14,0,476043.6453180259,0,63818.49802050852,156700.84043166676,1.8645191695059724,1.7107880195101322,0,0,0,0,0,0,0,279418.83595858153,417180.9123965703,464271.0987337347,474866.3906595968
84,ereduzem,234,-15770,1476582,500,15546.337606837607,104499.49594691933,12.080806710862792,161.52343016421528,-15604.57,-10610.74,-1813.75,-1001.8999999999999,-13.75,500,3335.25,14914.400000000009,43278.84999999999,329241.81999999983,1217424.4879999955
84,emp,203,0,398,1,9.798029556650246,39.518056983881436,6.7447602036170835,52.95764584932294,0,0,0,0,0,1,3,12,34.89999999999998,214.8199999999994,364.2660000000003
84,liabilities,234,0,85267760,1539,686699.9871794871,6450145.813167989,11.192434184664931,133.53638795541923,0,0,0,0,110.25,1539,10977.25,56174.90000000003,172462.99999999985,15221617.209999738,75922750.71199983
85,age,7834,0,39,12,13.297932090885881,7.81815400487228,0.21621910135474662,-0.9056097304385977,0,0,1,3,7,12,19,24,27,29,35.16700000000037
85,tanass_clean,7832,0,2934667,51,8923.572889172625,68777.47548904685,24.019603797546154,770.8863344647713,0,0,0,0,0,51,1498.5,11677.400000000063,29491.549999999967,152661.52999999927,817910.6239999805
85,eszk,7832,0,4630370,4316.5,27915.024631767108,147627.97399552146,17.229981457509005,388.4370737061594,0,0,40,200,1477,4316.5,13439.25,45750.70000000015,92926.74999999994,387046.1799999976,2230379.6979999864
85,sales_clean,7834,0,4004740,1960,23711.63635173562,115284.36482078205,19.0019214757794,517.5734836064487,0,0,0,0,0,1960,10871.5,47231.39999999999,96994.44999999927,372234.8500000008,1411965.073000044
85,pretax,7834,-277999,1136358,44,2841.9554716619864,24850.345434948835,23.220223935183558,830.784138747935,-68821.907,-12926.3,-3010.3999999999996,-1276.7999999999997,-133.75,44,1163,5625,13931.29999999998,58045.18000000001,334506.985000002
85,persexp_clean,7802,0,1318127,106.5,5960.700404398199,35882.808584326376,20.413626707840834,550.755885412861,0,0,0,0,0,106.5,2808,9807.400000000014,21335.899999999998,95509.79999999997,550683.8599999298
85,satok,7778,-293662,2170975,3206,14640.12303034199,70015.25238629253,16.14327804439657,357.6005090071423,-59798.143,-15246.37,-2463.8,-200.5999999999999,700.5,3206,8718,26480.9,55108.649999999914,220414.22999999992,1163530.1579999982
85,export_value,164,0,4320333.627286272,0,30628.97223667948,338249.61711642466,12.43987825454901,154.73293061294308,0,0,0,0,0,0,0,0,283.86329020472755,247478.7526233578,3656678.4093212467
85,ereduzem,7834,-277999,1139592,37,2796.543140796528,24090.87700990362,23.983537646931417,905.9972613564944,-61567.204,-12507.080000000002,-2939.4,-1270,-139,37,1184.5,5702.499999999999,13915.94999999999,56486.320000000036,268162.07600002905
85,emp,7054,0,204,0,1.4612985540119081,6.127907105946791,17.764130241120316,463.5530043811852,0,0,0,0,0,0,1,3,6,19,68.84100000000035
85,liabilities,7832,0,4396414,457,10390.424027827288,94433.43825382878,28.252941771972537,993.8956305907476,0,0,0,0,28,457,3469.75,14094.100000000031,31895.849999999988,125334.3599999999,1498992.380999972
86,age,15840,0,69,16,15.022222222222222,7.682416288605255,-0.1795593279684346,-0.7950475359745246,0,0,2,4,9,16,22,24,26,28,30
86,tanass_clean,15839,0,5695039,2128,14037.010669865522,104736.13505794971,31.205128422497584,1258.5340429337245,0,0,0,0,122,2128,8241,21853.4,40109.099999999926,164633.39999999845,1243031.754000021
86,eszk,15840,0,14682304,12122,36336.35606287879,215298.32715596326,34.17506815267247,1732.6283878635477,0,10,470.95000000000005,1734.9,4997.75,12122,26022.5,56231.2,94761.19999999997,396882.63000000035,2698727.168000004
86,sales_clean,15840,0,14023697,14428,36355.806958231304,253763.45152945942,35.07836772659549,1526.0612265902591,0,0,0,0,2944,14428,24275,44224.700000000004,89014.75,442055.71000000887,2273341.216000004
86,pretax,15840,-1303079,1171204,1463,4957.494922285354,32236.233248005825,4.774179822045682,729.0265675870445,-86934.967,-8638.47,-2168.1,-768.0999999999999,0,1463,5437,11499.300000000001,18224.099999999984,60521.02000000057,321153.592000001
86,persexp_clean,15818,0,5017545,4925,12105.778525604708,101554.04546990534,36.81354477129329,1576.2487728772282,0,0,0,0,144,4925,10810,17014.70000000001,25309.35,102465.13999999997,1087593.5919999923
86,satok,15798,-1245995,6118234,8563.5,21934.035978668184,108393.43459892676,29.859076667169575,1310.5751892815852,-76740.301,-6599.35,10,729.7,3371.25,8563.5,18838,39593.700000000026,64843.89999999998,213251.3100000001,1414517.1709999994
86,export_value,265,0,4607443.4778375,0,29804.831458497178,315608.8947021381,12.847002964586148,173.40124187495843,0,0,0,0,0,0,0,0,1446.3198209071745,259775.200107342,3987522.421425229
86,ereduzem,15840,-1301876,1606206,1501,5103.845294570707,33582.05007622451,10.916613067632776,897.3137672942839,-72213.71900000003,-8540.96,-2162.05,-762,0,1501,5443.5,11591.1,18277.449999999993,61557.4500000002,341697.59100000304
86,emp,14969,0,914,1,2.8717349188322534,18.179441645620187,33.003962339014606,1339.45423382609,0,0,0,0,0,1,2,4,7,27,230.2879999999932
86,liabilities,15840,0,7669308,1541.5,11262.88989450763,112945.53464947846,40.55999565089792,2071.621873965258,0,0,0,15,321,1541.5,5652.5,15660.1,31218.05,124544.15000000047,886621.6710000059
87,age,211,0,28,11,11.464454976303317,7.1041515066970575,0.32934198558853295,-0.7169459825857323,0,0,1,2,6,11,16,21,24,28,28
87,tanass_clean,211,0,1387877,17996,85858.45497630331,183477.33840437603,4.447261155064859,23.540983786210546,0,0,0,0,0,17996,94142.5,222502,313971,1086659.0000000012,1349675.4799999986
87,eszk,211,0,3570918,48125,154339.6066350711,355158.9004942003,5.872229981046795,44.97191026535535,0,0.40000000000000036,729,2373,5894,48125,156113.5,333461,516331,1430692.300000001,3278077.199999989
87,sales_clean,211,0,861781,25753,77217.72511848342,119245.91820847045,2.807960871679725,11.324422553174053,0,0,0,0,0,25753,112310,214473,287858.5,505744.3000000005,820250.7699999984
87,pretax,211,-684890,132130,570,3600.090047393365,51220.64767906866,-11.33601925003437,152.0457917169929,-548834.15,-25434.8,-9039,-3861,-67.5,570,6385,27746,48977.5,72075.60000000003,126296.61999999978
87,persexp_clean,210,0,1139175,23617.5,67035.68571428572,130054.09940646648,4.479451525280342,27.009338308618002,0,0,0,0,0,23617.5,78306.75,176381.5,280801.6999999996,657203.5099999997,1062552.2559999987
87,satok,210,-73912,2530031,12612,66399.50952380952,206402.41038801646,9.083399169215719,98.78658942250381,-67746.5,-35003.19,-4535.15,-107.89999999999995,2925.75,12612,63950.25,161685.69999999998,214417.69999999995,507656.76999999955,2259524.807999996
87,export_value,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
87,ereduzem,211,-284890,133657,705,5951.331753554502,27946.159812411508,-4.277026267041859,56.368466286910326,-232685.05000000002,-24670.6,-8780.5,-3306,-63,705,7126,29385,49290,84311.20000000011,127724.91999999978
87,emp,189,0,370,10,22.22222222222222,44.08421984924211,5.45899204333414,37.57435185897915,0,0,0,0,0,10,25,50.20000000000002,77.99999999999997,197.56000000000085,368.6840000000001
87,liabilities,211,0,1345292,11149,64324.578199052135,178047.20723038676,5.076933247193113,28.27087310808423,0,0,0,0,820,11149,44878.5,118711,337422,1117647.000000001,1316601.379999999
88,age,603,0,38,9,9.643449419568823,6.209565767315519,1.0189880699561578,1.3352557787162365,0,0,1,2,6,9,12,19,22,28,33.184000000000196
88,tanass_clean,603,0,453036,196,11148.548922056385,43543.87922283607,6.3990148594615714,46.75013450738146,0,0,0,0,0,196,2621,18437.40000000001,52711.399999999936,259830.86000000048,412032.57600000163
88,eszk,603,0,1160246,3703,25701.31343283582,87908.69007202306,7.8153843172371396,79.03668358224853,0,0,29.1,164,1508.5,3703,11230,54861.00000000001,113498.49999999988,418413.4400000006,1077528.7920000034
88,sales_clean,603,0,1639115,3773,21370.23743910655,84655.42613625953,12.80038090293323,223.25808035222659,0,0,0,0,0,3773,11459,35806.20000000001,104647.99999999971,283056.42000000045,957962.8360000278
88,pretax,603,-60939,152723,29,2070.5771144278606,12073.786734557158,6.908964995648057,67.31913262722276,-34192.14000000001,-9397.44,-3044.3,-1536.7999999999997,-218,29,888.5,3932.6000000000026,11626.699999999995,51121.260000000126,126605.23000000106
88,persexp_clean,603,0,1297405,2662,20600.459369817578,91234.06790623606,10.355851161502367,129.17466153389327,0,0,0,0,0,2662,9443,31792.80000000001,72326.49999999999,324609.8000000003,1290111.7700000003
88,satok,598,-89070,771808,2916,11959.591973244147,47950.65417293209,9.132840050361267,116.21911440836257,-62176.941,-14943.080000000002,-4599.5999999999995,-1789.8999999999999,239,2916,6211,21265.60000000002,52156.649999999994,250393.20999999985,518518.8100000085
88,export_value,12,0,81435.00190463735,0,6786.250158719779,23508.26013555003,2.6461887337857846,5.479166666666666,0,0,0,0,0,0,0,0,36645.75085708675,72477.1516951273,80539.2168836864
88,ereduzem,603,-59961,152885,28,2117.4477611940297,12156.556734251024,6.804648835886166,65.24265815504324,-36744.87,-9395.82,-3159.3999999999996,-1508.6,-224,28,915,4368.000000000021,11687.899999999994,51935.940000000126,126619.13800000108
88,emp,549,0,1041,1,10.340619307832423,55.357222545363726,13.910377398313925,233.31227733152917,0,0,0,0,0,1,4,12,38.40000000000009,151.8399999999997,766.9999999999991
88,liabilities,603,0,383073,841,9165.585406301825,34576.38337045461,7.509608525858533,65.37407910399162,0,0,0,0,81.5,841,4139,16643.600000000006,36779.699999999975,178726.3200000001,373814.8420000004
89,age,36,0,31,10,13.027777777777779,10.083894120572698,0.3630745717664287,-1.288426105155718,0,0,0,1,4.75,10,22.25,28,29.25,30.65,30.965000000000003
89,tanass_clean,36,0,5670780,11634,263238.8333333333,951529.4216375626,5.0998191074975106,25.989120087411127,0,0,0,0,0,11634,117176.75,445014,696554,4042170.8499999936,5507919.085000017
89,eszk,36,4,6664126,40497,386607.44444444444,1125096.0190844778,4.823210935498911,23.94170116978873,7.3949999999999925,37.95000000000001,1926.5,2815.5,4325.75,40497,317749.25,790300.5,1121260.5,4746512.749999992,6472364.675000019
89,sales_clean,36,0,1671913,4931.5,163246.19444444444,384866.9453655617,2.6763620233390335,6.394916769736135,0,0,0,0,0,4931.5,103120,576147.5,983938,1551937.8999999994,1659915.4900000012
89,pretax,36,-192848,272785,37,7614.833333333333,67703.11863443641,1.1522475283161697,6.725694990373931,-189903.66,-163404.59999999998,-66721,-11078.5,-155.25,37,3314,34044.5,97139,234224.09999999986,268928.9100000004
89,persexp_clean,36,0,353186,114,19972.63888888889,60177.25217301339,4.723879090757999,23.145088059414608,0,0,0,0,0,114,14461,42393,63152.5,255330.89999999962,343400.490000001
89,satok,36,-146569,1067363,16018.5,95631.63888888889,252130.0221361026,2.94467953847316,7.955232181823645,-143241.37500000003,-113292.75,-31508.75,-12441,2736.75,16018.5,56871.25,165868.5,646618.75,1042851.4499999998,1064911.8450000002
89,export_value,4,0,2590342.6102164923,2316.997592519743,648744.151350383,1294400.815895042,0.7499935942445892,-1.6875042772951316,0,0,0,0,0,2316.997592519743,651061.1489429027,1814630.025707057,2202486.3179617734,2512771.351765548,2582585.4843713976
89,ereduzem,36,-164033,472213,3.5,14232.25,90770.55689574833,3.426085514179727,15.677214740497082,-161590.455,-139607.55,-55615,-13540,-155.25,3.5,3355.25,39141.5,85889.75,363830.24999999953,461374.7250000011
89,emp,29,0,67,1,5.379310344827586,12.879701064364388,3.7954453069137033,15.138145748684874,0,0,0,0,0,1,7,13.2,16.99999999999999,53.559999999999945,65.65600000000006
89,liabilities,36,0,2710937,11764,191068.58333333334,496624.69549379754,3.856789011498803,15.887976523579777,0,0,0,1,1445.25,11764,129583,462081,873681.5,2168414.5999999978,2656684.7600000054
90,age,3610,0,65,13,13.9797783933518,8.260706359303981,0.14666102117558213,-0.8041869028616335,0,0,1,3,7,13,21,25,27,29,34
90,tanass_clean,3610,0,12101939,202,15821.791689750693,215506.85110691004,49.4713230727963,2740.95575855348,0,0,0,0,0,202,2457.75,13310.599999999995,41527.299999999974,262814.5199999973,1378155.7660000147
90,eszk,3610,0,13886784,6546,51747.94182825485,333490.5465059003,25.354581851035892,901.2280346062627,0,0,45.900000000000034,316.60000000000014,2361,6546,20056,65337.39999999998,158252.09999999942,924159.6099999978,3112561.273000003
90,sales_clean,3610,0,15828919,3641.5,38538.87938822485,301643.4419987153,41.39721804641257,2093.151248551809,0,0,0,0,200.25,3641.5,16621,62980.99999999998,156698.6999999989,498322.65999999986,2767111.5710000754
90,pretax,3610,-626580,738632,154,2452.8415512465376,31161.647273479004,0.2904571275568788,225.51252109059186,-358792.228,-28892.469999999998,-3604.3,-1532.6,-126,154,1794.75,8230.99999999999,19104.59999999994,78046.83999999976,278717.65800000017
90,persexp_clean,3595,0,2130021,171,11873.260153007242,87448.58827466142,14.93947565988904,277.59941461527626,0,0,0,0,0,171,2808,7675.6,20336.999999999975,298573.7799999999,1376392.4599999748
90,satok,3587,-504741,9784087,4308,24882.344020072484,211936.2979770313,35.014393982898255,1464.5269755924528,-197946.266,-16237.019999999999,-2252.7,-46.39999999999998,1182.5,4308,12351,34734.00000000002,76497.6,357446.3399999991,1357472.1620000205
90,export_value,70,0,369603.35095877515,0,9152.453845265522,46089.84396512734,6.964029345084492,50.70145598362606,0,0,0,0,0,0,0,7522.999951565847,26019.139059791873,185492.96750044392,351192.31261294126
