var1,var2,cor,nace2
age,satok,0.12979896696268947,80
tanass_clean,satok,0.7420159443265821,80
eszk,satok,0.9541432036193248,80
sales_clean,satok,0.7715237810326475,80
pretax,satok,0.8727248720462796,80
persexp_clean,satok,0.4032833326505997,80
satok,satok,1,80
export_value,satok,0.2825724613961803,80
ereduzem,satok,0.8574576831589518,80
emp,satok,0.37891649456007487,80
liabilities,satok,0.6375311375155003,80
age,export_value,0.019835668195581812,80
tanass_clean,export_value,0.25288338357263485,80
eszk,export_value,0.27054136770443277,80
sales_clean,export_value,0.23458715957919254,80
pretax,export_value,0.38526323663731543,80
persexp_clean,export_value,0.4144105012945183,80
satok,export_value,0.2825724613961803,80
export_value,export_value,1,80
ereduzem,export_value,0.38550637168244045,80
emp,export_value,0.24973658938631663,80
liabilities,export_value,0.1354471934093023,80
age,ereduzem,0.10140121571931386,80
tanass_clean,ereduzem,0.6398631629626582,80
eszk,ereduzem,0.8601510784971453,80
sales_clean,ereduzem,0.8007082649721108,80
pretax,ereduzem,0.9984859801056672,80
persexp_clean,ereduzem,0.47037147309365085,80
satok,ereduzem,0.8574576831589518,80
export_value,ereduzem,0.38550637168244045,80
ereduzem,ereduzem,1,80
emp,ereduzem,0.44438201141858696,80
liabilities,ereduzem,0.6505351990971746,80
age,emp,0.0528993123278653,80
tanass_clean,emp,0.540514731945707,80
eszk,emp,0.5314233662898207,80
sales_clean,emp,0.7154602325495166,80
pretax,emp,0.43120870503398695,80
persexp_clean,emp,0.9343016624647854,80
satok,emp,0.37891649456007487,80
export_value,emp,0.24973658938631663,80
ereduzem,emp,0.44438201141858696,80
emp,emp,1,80
liabilities,emp,0.6669139690855388,80
age,liabilities,0.1152399004515616,80
tanass_clean,liabilities,0.6307257078828385,80
eszk,liabilities,0.8343759006324408,80
sales_clean,liabilities,0.8923672751991272,80
pretax,liabilities,0.6441729379577181,80
persexp_clean,liabilities,0.6786629105017827,80
satok,liabilities,0.6375311375155003,80
export_value,liabilities,0.1354471934093023,80
ereduzem,liabilities,0.6505351990971746,80
emp,liabilities,0.6669139690855388,80
liabilities,liabilities,1,80
age,age,1,81
tanass_clean,age,0.1554131227029213,81
eszk,age,0.10817898205551171,81
sales_clean,age,0.0724883068144974,81
pretax,age,0.09481134046265675,81
persexp_clean,age,0.08201330693151489,81
satok,age,0.10680143489984197,81
export_value,age,0.1002356628984502,81
ereduzem,age,0.09612534773203932,81
emp,age,0.07177423090594924,81
liabilities,age,0.07509970369170993,81
age,tanass_clean,0.1554131227029213,81
tanass_clean,tanass_clean,1,81
eszk,tanass_clean,0.6995266587781219,81
sales_clean,tanass_clean,0.6277061470872036,81
pretax,tanass_clean,0.6393475677512162,81
persexp_clean,tanass_clean,0.6052506832299249,81
satok,tanass_clean,0.5128043811749157,81
export_value,tanass_clean,0.5062675824746808,81
ereduzem,tanass_clean,0.6573652273499386,81
emp,tanass_clean,0.47733487193656393,81
liabilities,tanass_clean,0.6683116669595963,81
age,eszk,0.10817898205551171,81
tanass_clean,eszk,0.6995266587781219,81
eszk,eszk,1,81
sales_clean,eszk,0.8856806396201795,81
pretax,eszk,0.7278618274569957,81
persexp_clean,eszk,0.8651510891094414,81
satok,eszk,0.8376710370301932,81
export_value,eszk,0.23676884293767977,81
ereduzem,eszk,0.6965047716650972,81
emp,eszk,0.7741417728468989,81
liabilities,eszk,0.8802972374855005,81
age,sales_clean,0.0724883068144974,81
tanass_clean,sales_clean,0.6277061470872036,81
eszk,sales_clean,0.8856806396201795,81
sales_clean,sales_clean,1,81
pretax,sales_clean,0.6739199293960515,81
persexp_clean,sales_clean,0.9566712785298704,81
satok,sales_clean,0.5428801377415629,81
export_value,sales_clean,0.24459376768084934,81
ereduzem,sales_clean,0.6840080178812129,81
emp,sales_clean,0.8474313779797947,81
liabilities,sales_clean,0.9483742234538967,81
age,pretax,0.09481134046265675,81
tanass_clean,pretax,0.6393475677512162,81
eszk,pretax,0.7278618274569957,81
sales_clean,pretax,0.6739199293960515,81
pretax,pretax,1,81
persexp_clean,pretax,0.5898301442294419,81
satok,pretax,0.6594899049310797,81
export_value,pretax,0.22175535321801176,81
ereduzem,pretax,0.9940323093477632,81
emp,pretax,0.5771619091504819,81
liabilities,pretax,0.58951103274277,81
age,persexp_clean,0.08201330693151489,81
tanass_clean,persexp_clean,0.6052506832299249,81
eszk,persexp_clean,0.8651510891094414,81
sales_clean,persexp_clean,0.9566712785298704,81
pretax,persexp_clean,0.5898301442294419,81
persexp_clean,persexp_clean,1,81
satok,persexp_clean,0.5039275391685223,81
export_value,persexp_clean,0.13341489926267958,81
ereduzem,persexp_clean,0.5936424266663897,81
emp,persexp_clean,0.9167758488210913,81
liabilities,persexp_clean,0.9513837379739373,81
age,satok,0.10680143489984197,81
tanass_clean,satok,0.5128043811749157,81
eszk,satok,0.8376710370301932,81
sales_clean,satok,0.5428801377415629,81
pretax,satok,0.6594899049310797,81
persexp_clean,satok,0.5039275391685223,81
satok,satok,1,81
export_value,satok,0.1996235592982608,81
ereduzem,satok,0.590701754377089,81
emp,satok,0.43821657440656686,81
liabilities,satok,0.4831107345057447,81
age,export_value,0.1002356628984502,81
tanass_clean,export_value,0.5062675824746808,81
eszk,export_value,0.23676884293767977,81
sales_clean,export_value,0.24459376768084934,81
pretax,export_value,0.22175535321801176,81
persexp_clean,export_value,0.13341489926267958,81
satok,export_value,0.1996235592982608,81
export_value,export_value,1,81
ereduzem,export_value,0.26281011652286423,81
emp,export_value,0.053127363725394144,81
liabilities,export_value,0.19774125643794688,81
age,ereduzem,0.09612534773203932,81
tanass_clean,ereduzem,0.6573652273499386,81
eszk,ereduzem,0.6965047716650972,81
sales_clean,ereduzem,0.6840080178812129,81
pretax,ereduzem,0.9940323093477632,81
persexp_clean,ereduzem,0.5936424266663897,81
satok,ereduzem,0.590701754377089,81
export_value,ereduzem,0.26281011652286423,81
ereduzem,ereduzem,1,81
emp,ereduzem,0.5755751049990653,81
liabilities,ereduzem,0.5976383275889914,81
age,emp,0.07177423090594924,81
tanass_clean,emp,0.47733487193656393,81
eszk,emp,0.7741417728468989,81
sales_clean,emp,0.8474313779797947,81
pretax,emp,0.5771619091504819,81
persexp_clean,emp,0.9167758488210913,81
satok,emp,0.43821657440656686,81
export_value,emp,0.053127363725394144,81
ereduzem,emp,0.5755751049990653,81
emp,emp,1,81
liabilities,emp,0.8621613751056806,81
age,liabilities,0.07509970369170993,81
tanass_clean,liabilities,0.6683116669595963,81
eszk,liabilities,0.8802972374855005,81
sales_clean,liabilities,0.9483742234538967,81
pretax,liabilities,0.58951103274277,81
persexp_clean,liabilities,0.9513837379739373,81
satok,liabilities,0.4831107345057447,81
export_value,liabilities,0.19774125643794688,81
ereduzem,liabilities,0.5976383275889914,81
emp,liabilities,0.8621613751056806,81
liabilities,liabilities,1,81
age,age,1,82
tanass_clean,age,0.01163784020289188,82
eszk,age,-0.016423140334302578,82
sales_clean,age,-0.01664045405307273,82
pretax,age,0.003375435883850483,82
persexp_clean,age,-0.007835531943771677,82
satok,age,-0.015865559236371528,82
export_value,age,-0.09351730928798996,82
ereduzem,age,-9.223245672895669e-4,82
emp,age,-0.017343908967746933,82
liabilities,age,-0.017365602976232106,82
age,tanass_clean,0.01163784020289188,82
tanass_clean,tanass_clean,1,82
eszk,tanass_clean,0.04767823162420502,82
sales_clean,tanass_clean,0.15878263920009078,82
pretax,tanass_clean,-0.1053125306295446,82
persexp_clean,tanass_clean,0.22767985829068632,82
satok,tanass_clean,0.039282779637209705,82
export_value,tanass_clean,0.21616333473525096,82
ereduzem,tanass_clean,0.15509619473317246,82
emp,tanass_clean,0.1980035357335152,82
liabilities,tanass_clean,0.2308398614322303,82
age,eszk,-0.016423140334302578,82
tanass_clean,eszk,0.04767823162420502,82
eszk,eszk,1,82
sales_clean,eszk,0.09750970893998447,82
pretax,eszk,-0.14168638228702296,82
persexp_clean,eszk,0.10154501772532847,82
satok,eszk,0.999422302978369,82
export_value,eszk,0.12634470441880136,82
ereduzem,eszk,0.05033812005606148,82
emp,eszk,0.08445814437379696,82
liabilities,eszk,0.05864019823083992,82
age,sales_clean,-0.01664045405307273,82
tanass_clean,sales_clean,0.15878263920009078,82
eszk,sales_clean,0.09750970893998447,82
sales_clean,sales_clean,1,82
pretax,sales_clean,-0.4228197159421342,82
persexp_clean,sales_clean,0.5594397960657913,82
satok,sales_clean,0.07770364425597238,82
export_value,sales_clean,0.571620596903375,82
ereduzem,sales_clean,0.24236956782145674,82
emp,sales_clean,0.4925896008616846,82
liabilities,sales_clean,0.5980495148511564,82
age,pretax,0.003375435883850483,82
tanass_clean,pretax,-0.1053125306295446,82
eszk,pretax,-0.14168638228702296,82
sales_clean,pretax,-0.4228197159421342,82
pretax,pretax,1,82
persexp_clean,pretax,-0.4101965493581578,82
satok,pretax,-0.13866933901413422,82
export_value,pretax,-0.7115082557046399,82
ereduzem,pretax,-0.2524684075210152,82
emp,pretax,-0.22721278837317774,82
liabilities,pretax,-0.09117887586110017,82
age,persexp_clean,-0.007835531943771677,82
tanass_clean,persexp_clean,0.22767985829068632,82
eszk,persexp_clean,0.10154501772532847,82
sales_clean,persexp_clean,0.5594397960657913,82
pretax,persexp_clean,-0.4101965493581578,82
persexp_clean,persexp_clean,1,82
satok,persexp_clean,0.09513287425389673,82
export_value,persexp_clean,0.770394595654683,82
ereduzem,persexp_clean,0.41151836302979994,82
emp,persexp_clean,0.9072339345365393,82
liabilities,persexp_clean,0.158395658085433,82
age,satok,-0.015865559236371528,82
tanass_clean,satok,0.039282779637209705,82
eszk,satok,0.999422302978369,82
sales_clean,satok,0.07770364425597238,82
pretax,satok,-0.13866933901413422,82
persexp_clean,satok,0.09513287425389673,82
satok,satok,1,82
export_value,satok,0.12053208203108193,82
ereduzem,satok,0.05284118660769857,82
emp,satok,0.07830084853832858,82
liabilities,satok,0.025447813608248028,82
age,export_value,-0.09351730928798996,82
tanass_clean,export_value,0.21616333473525096,82
eszk,export_value,0.12634470441880136,82
sales_clean,export_value,0.571620596903375,82
pretax,export_value,-0.7115082557046399,82
persexp_clean,export_value,0.770394595654683,82
satok,export_value,0.12053208203108193,82
export_value,export_value,1,82
ereduzem,export_value,0.21546552103318004,82
emp,export_value,0.5919709836990791,82
liabilities,export_value,0.2209517674831403,82
age,ereduzem,-9.223245672895669e-4,82
tanass_clean,ereduzem,0.15509619473317246,82
eszk,ereduzem,0.05033812005606148,82
sales_clean,ereduzem,0.24236956782145674,82
pretax,ereduzem,-0.2524684075210152,82
persexp_clean,ereduzem,0.41151836302979994,82
satok,ereduzem,0.05284118660769857,82
export_value,ereduzem,0.21546552103318004,82
ereduzem,ereduzem,1,82
emp,ereduzem,0.3663970650253957,82
liabilities,ereduzem,-0.09129859297847807,82
age,emp,-0.017343908967746933,82
tanass_clean,emp,0.1980035357335152,82
eszk,emp,0.08445814437379696,82
sales_clean,emp,0.4925896008616846,82
pretax,emp,-0.22721278837317774,82
persexp_clean,emp,0.9072339345365393,82
satok,emp,0.07830084853832858,82
export_value,emp,0.5919709836990791,82
ereduzem,emp,0.3663970650253957,82
emp,emp,1,82
liabilities,emp,0.15010400592747575,82
age,liabilities,-0.017365602976232106,82
tanass_clean,liabilities,0.2308398614322303,82
eszk,liabilities,0.05864019823083992,82
sales_clean,liabilities,0.5980495148511564,82
pretax,liabilities,-0.09117887586110017,82
persexp_clean,liabilities,0.158395658085433,82
satok,liabilities,0.025447813608248028,82
export_value,liabilities,0.2209517674831403,82
ereduzem,liabilities,-0.09129859297847807,82
emp,liabilities,0.15010400592747575,82
liabilities,liabilities,1,82
age,age,1,84
tanass_clean,age,0.012070691103321781,84
eszk,age,-0.08392194162025543,84
sales_clean,age,0.1442820185523899,84
pretax,age,0.02442908663750775,84
persexp_clean,age,0.03677813015255175,84
satok,age,0.04270882485259539,84
export_value,age,0.25293301910094024,84
ereduzem,age,0.025443144461985086,84
emp,age,0.006524091475763621,84
liabilities,age,-0.0804895059779601,84
age,tanass_clean,0.012070691103321781,84
tanass_clean,tanass_clean,1,84
eszk,tanass_clean,0.3925189111062936,84
sales_clean,tanass_clean,0.3862563170869654,84
pretax,tanass_clean,0.7126849045955318,84
persexp_clean,tanass_clean,0.5401894501983606,84
satok,tanass_clean,0.7652518975474565,84
export_value,tanass_clean,0.6095358693256517,84
ereduzem,tanass_clean,0.7111227311305456,84
emp,tanass_clean,0.42340829336458347,84
liabilities,tanass_clean,0.16790279970851518,84
age,eszk,-0.08392194162025543,84
tanass_clean,eszk,0.3925189111062936,84
eszk,eszk,1,84
sales_clean,eszk,0.21915217023374023,84
pretax,eszk,0.4468866679337022,84
persexp_clean,eszk,0.6455542806184663,84
satok,eszk,0.47959052463512514,84
export_value,eszk,0.24896617710650812,84
ereduzem,eszk,0.4445403245886822,84
emp,eszk,0.38920743051067547,84
liabilities,eszk,0.9339307425476808,84
age,sales_clean,0.1442820185523899,84
tanass_clean,sales_clean,0.3862563170869654,84
eszk,sales_clean,0.21915217023374023,84
sales_clean,sales_clean,1,84
pretax,sales_clean,0.6299668771233597,84
persexp_clean,sales_clean,0.6048915045029782,84
satok,sales_clean,0.7071234148807083,84
export_value,sales_clean,0.23684926092692535,84
ereduzem,sales_clean,0.6345744559049775,84
emp,sales_clean,0.52722715436633,84
liabilities,sales_clean,0.0894329209012411,84
age,pretax,0.02442908663750775,84
tanass_clean,pretax,0.7126849045955318,84
eszk,pretax,0.4468866679337022,84
sales_clean,pretax,0.6299668771233597,84
pretax,pretax,1,84
persexp_clean,pretax,0.5138816779508613,84
satok,pretax,0.9753561496593486,84
export_value,pretax,0.8357745015198811,84
ereduzem,pretax,0.9997032541254002,84
emp,pretax,0.42529248337992426,84
liabilities,pretax,0.2057031561902811,84
age,persexp_clean,0.03677813015255175,84
tanass_clean,persexp_clean,0.5401894501983606,84
eszk,persexp_clean,0.6455542806184663,84
sales_clean,persexp_clean,0.6048915045029782,84
pretax,persexp_clean,0.5138816779508613,84
persexp_clean,persexp_clean,1,84
satok,persexp_clean,0.5860044274445027,84
export_value,persexp_clean,0.1751080932615973,84
ereduzem,persexp_clean,0.5191258717811126,84
emp,persexp_clean,0.8365297819412534,84
liabilities,persexp_clean,0.518067094708541,84
age,satok,0.04270882485259539,84
tanass_clean,satok,0.7652518975474565,84
eszk,satok,0.47959052463512514,84
sales_clean,satok,0.7071234148807083,84
pretax,satok,0.9753561496593486,84
persexp_clean,satok,0.5860044274445027,84
satok,satok,1,84
export_value,satok,0.7658230927813314,84
ereduzem,satok,0.9736014663642389,84
emp,satok,0.4709062386204323,84
liabilities,satok,0.21979442070193078,84
age,export_value,0.25293301910094024,84
tanass_clean,export_value,0.6095358693256517,84
eszk,export_value,0.24896617710650812,84
sales_clean,export_value,0.23684926092692535,84
pretax,export_value,0.8357745015198811,84
persexp_clean,export_value,0.1751080932615973,84
satok,export_value,0.7658230927813314,84
export_value,export_value,1,84
ereduzem,export_value,0.8355467473126408,84
emp,export_value,0.05302341737703068,84
liabilities,export_value,0.01918255087662081,84
age,ereduzem,0.025443144461985086,84
tanass_clean,ereduzem,0.7111227311305456,84
eszk,ereduzem,0.4445403245886822,84
sales_clean,ereduzem,0.6345744559049775,84
pretax,ereduzem,0.9997032541254002,84
persexp_clean,ereduzem,0.5191258717811126,84
satok,ereduzem,0.9736014663642389,84
export_value,ereduzem,0.8355467473126408,84
ereduzem,ereduzem,1,84
emp,ereduzem,0.43200641742371465,84
liabilities,ereduzem,0.20417805380123788,84
age,emp,0.006524091475763621,84
tanass_clean,emp,0.42340829336458347,84
eszk,emp,0.38920743051067547,84
sales_clean,emp,0.52722715436633,84
pretax,emp,0.42529248337992426,84
persexp_clean,emp,0.8365297819412534,84
satok,emp,0.4709062386204323,84
export_value,emp,0.05302341737703068,84
ereduzem,emp,0.43200641742371465,84
emp,emp,1,84
liabilities,emp,0.2861616730066827,84
age,liabilities,-0.0804895059779601,84
tanass_clean,liabilities,0.16790279970851518,84
eszk,liabilities,0.9339307425476808,84
sales_clean,liabilities,0.0894329209012411,84
pretax,liabilities,0.2057031561902811,84
persexp_clean,liabilities,0.518067094708541,84
satok,liabilities,0.21979442070193078,84
export_value,liabilities,0.01918255087662081,84
ereduzem,liabilities,0.20417805380123788,84
emp,liabilities,0.2861616730066827,84
liabilities,liabilities,1,84
age,age,1,85
tanass_clean,age,0.02810224827635241,85
eszk,age,0.03457272325122148,85
sales_clean,age,0.05885411498366267,85
pretax,age,0.0360133688334829,85
persexp_clean,age,0.0400321074517104,85
satok,age,0.07804888148533812,85
export_value,age,0.11514730227941332,85
ereduzem,age,0.03272255401462253,85
emp,age,4.302609013810451e-4,85
liabilities,age,-0.006727178334434614,85
age,tanass_clean,0.02810224827635241,85
tanass_clean,tanass_clean,1,85
eszk,tanass_clean,0.6817387327353164,85
sales_clean,tanass_clean,0.20873235117109493,85
pretax,tanass_clean,0.13620704758894298,85
persexp_clean,tanass_clean,0.24459381203631098,85
satok,tanass_clean,0.48413784441596164,85
export_value,tanass_clean,0.004088627268747116,85
ereduzem,tanass_clean,0.11776721238668086,85
emp,tanass_clean,0.29317344645377824,85
liabilities,tanass_clean,0.5230411715767793,85
age,eszk,0.03457272325122148,85
tanass_clean,eszk,0.6817387327353164,85
eszk,eszk,1,85
sales_clean,eszk,0.6525541290532523,85
pretax,eszk,0.42481406630274177,85
persexp_clean,eszk,0.6080562032523117,85
satok,eszk,0.6950031432284945,85
export_value,eszk,0.5134702933301942,85
ereduzem,eszk,0.4199383089302043,85
emp,eszk,0.5353491664811333,85
liabilities,eszk,0.8052613578647474,85
age,sales_clean,0.05885411498366267,85
tanass_clean,sales_clean,0.20873235117109493,85
eszk,sales_clean,0.6525541290532523,85
sales_clean,sales_clean,1,85
pretax,sales_clean,0.6045544005178457,85
persexp_clean,sales_clean,0.6350567935393504,85
satok,sales_clean,0.6095755655499446,85
export_value,sales_clean,0.5666104138810472,85
ereduzem,sales_clean,0.6230695093129435,85
emp,sales_clean,0.5158777333245347,85
liabilities,sales_clean,0.42181800740792086,85
age,pretax,0.0360133688334829,85
tanass_clean,pretax,0.13620704758894298,85
eszk,pretax,0.42481406630274177,85
sales_clean,pretax,0.6045544005178457,85
pretax,pretax,1,85
persexp_clean,pretax,0.3433314137506217,85
satok,pretax,0.6073737530330691,85
export_value,pretax,-0.013094691578740615,85
ereduzem,pretax,0.9864006364073876,85
emp,pretax,0.2756392561936078,85
liabilities,pretax,0.10929617383202016,85
age,persexp_clean,0.0400321074517104,85
tanass_clean,persexp_clean,0.24459381203631098,85
eszk,persexp_clean,0.6080562032523117,85
sales_clean,persexp_clean,0.6350567935393504,85
pretax,persexp_clean,0.3433314137506217,85
persexp_clean,persexp_clean,1,85
satok,persexp_clean,0.43698531814576563,85
export_value,persexp_clean,0.3226826879580107,85
ereduzem,persexp_clean,0.3559601589299735,85
emp,persexp_clean,0.8227870528168272,85
liabilities,persexp_clean,0.4139845683555014,85
age,satok,0.07804888148533812,85
tanass_clean,satok,0.48413784441596164,85
eszk,satok,0.6950031432284945,85
sales_clean,satok,0.6095755655499446,85
pretax,satok,0.6073737530330691,85
persexp_clean,satok,0.43698531814576563,85
satok,satok,1,85
export_value,satok,0.0014430840393576156,85
ereduzem,satok,0.5723123389330724,85
emp,satok,0.4003308447265037,85
liabilities,satok,0.22783652379064467,85
age,export_value,0.11514730227941332,85
tanass_clean,export_value,0.004088627268747116,85
eszk,export_value,0.5134702933301942,85
sales_clean,export_value,0.5666104138810472,85
pretax,export_value,-0.013094691578740615,85
persexp_clean,export_value,0.3226826879580107,85
satok,export_value,0.0014430840393576156,85
export_value,export_value,1,85
ereduzem,export_value,0.12806195945603183,85
emp,export_value,0.2295804919763069,85
liabilities,export_value,0.7095314404631604,85
age,ereduzem,0.03272255401462253,85
tanass_clean,ereduzem,0.11776721238668086,85
eszk,ereduzem,0.4199383089302043,85
sales_clean,ereduzem,0.6230695093129435,85
pretax,ereduzem,0.9864006364073876,85
persexp_clean,ereduzem,0.3559601589299735,85
satok,ereduzem,0.5723123389330724,85
export_value,ereduzem,0.12806195945603183,85
ereduzem,ereduzem,1,85
emp,ereduzem,0.281449866456859,85
liabilities,ereduzem,0.13039397622788834,85
age,emp,4.302609013810451e-4,85
tanass_clean,emp,0.29317344645377824,85
eszk,emp,0.5353491664811333,85
sales_clean,emp,0.5158777333245347,85
pretax,emp,0.2756392561936078,85
persexp_clean,emp,0.8227870528168272,85
satok,emp,0.4003308447265037,85
export_value,emp,0.2295804919763069,85
ereduzem,emp,0.281449866456859,85
emp,emp,1,85
liabilities,emp,0.4039173106607529,85
age,liabilities,-0.006727178334434614,85
tanass_clean,liabilities,0.5230411715767793,85
eszk,liabilities,0.8052613578647474,85
sales_clean,liabilities,0.42181800740792086,85
pretax,liabilities,0.10929617383202016,85
persexp_clean,liabilities,0.4139845683555014,85
satok,liabilities,0.22783652379064467,85
export_value,liabilities,0.7095314404631604,85
ereduzem,liabilities,0.13039397622788834,85
emp,liabilities,0.4039173106607529,85
liabilities,liabilities,1,85
age,age,1,86
tanass_clean,age,0.04645160487967537,86
eszk,age,0.040120594184012495,86
sales_clean,age,0.03231818860593757,86
pretax,age,0.020076340300131293,86
persexp_clean,age,0.04725582070060922,86
satok,age,0.062390209124303764,86
export_value,age,0.0820353668742054,86
ereduzem,age,0.024585483169759732,86
emp,age,0.037628840761238035,86
liabilities,age,0.014242460515774071,86
age,tanass_clean,0.04645160487967537,86
tanass_clean,tanass_clean,1,86
eszk,tanass_clean,0.8358069448306606,86
sales_clean,tanass_clean,0.6330055299740768,86
pretax,tanass_clean,0.1865435753392705,86
persexp_clean,tanass_clean,0.6449903343372247,86
satok,tanass_clean,0.6910733783365639,86
export_value,tanass_clean,0.10446544006877714,86
ereduzem,tanass_clean,0.360452848419195,86
emp,tanass_clean,0.6716350169966735,86
liabilities,tanass_clean,0.6577553481460251,86
age,eszk,0.040120594184012495,86
tanass_clean,eszk,0.8358069448306606,86
eszk,eszk,1,86
sales_clean,eszk,0.8107109934496067,86
pretax,eszk,0.2943858589138299,86
persexp_clean,eszk,0.7941771456943156,86
satok,eszk,0.8332378104560645,86
export_value,eszk,0.13470662483708484,86
ereduzem,eszk,0.4244673230671071,86
emp,eszk,0.7932691805206548,86
liabilities,eszk,0.8463290475694676,86
age,sales_clean,0.03231818860593757,86
tanass_clean,sales_clean,0.6330055299740768,86
eszk,sales_clean,0.8107109934496067,86
sales_clean,sales_clean,1,86
pretax,sales_clean,0.2300586733238804,86
persexp_clean,sales_clean,0.9178167564821544,86
satok,sales_clean,0.6749400749533948,86
export_value,sales_clean,0.1783673888427707,86
ereduzem,sales_clean,0.4171456378299777,86
emp,sales_clean,0.8799488944162288,86
liabilities,sales_clean,0.7469197218602109,86
age,pretax,0.020076340300131293,86
tanass_clean,pretax,0.1865435753392705,86
eszk,pretax,0.2943858589138299,86
sales_clean,pretax,0.2300586733238804,86
pretax,pretax,1,86
persexp_clean,pretax,0.0889365282195233,86
satok,pretax,0.49059273496103306,86
export_value,pretax,0.37646381554334785,86
ereduzem,pretax,0.8231195015536351,86
emp,pretax,0.11768228246353937,86
liabilities,pretax,0.055483829785297784,86
age,persexp_clean,0.04725582070060922,86
tanass_clean,persexp_clean,0.6449903343372247,86
eszk,persexp_clean,0.7941771456943156,86
sales_clean,persexp_clean,0.9178167564821544,86
pretax,persexp_clean,0.0889365282195233,86
persexp_clean,persexp_clean,1,86
satok,persexp_clean,0.6227421454299553,86
export_value,persexp_clean,0.08894233433631615,86
ereduzem,persexp_clean,0.22992215425302182,86
emp,persexp_clean,0.9715005281153771,86
liabilities,persexp_clean,0.7333713665836501,86
age,satok,0.062390209124303764,86
tanass_clean,satok,0.6910733783365639,86
eszk,satok,0.8332378104560645,86
sales_clean,satok,0.6749400749533948,86
pretax,satok,0.49059273496103306,86
persexp_clean,satok,0.6227421454299553,86
satok,satok,1,86
export_value,satok,0.23173572407854423,86
ereduzem,satok,0.5371778587322806,86
emp,satok,0.6188049062914471,86
liabilities,satok,0.4706691731852692,86
age,export_value,0.0820353668742054,86
tanass_clean,export_value,0.10446544006877714,86
eszk,export_value,0.13470662483708484,86
sales_clean,export_value,0.1783673888427707,86
pretax,export_value,0.37646381554334785,86
persexp_clean,export_value,0.08894233433631615,86
satok,export_value,0.23173572407854423,86
export_value,export_value,1,86
ereduzem,export_value,0.33422390516665906,86
emp,export_value,0.08093635936156443,86
liabilities,export_value,0.0462942566654835,86
age,ereduzem,0.024585483169759732,86
tanass_clean,ereduzem,0.360452848419195,86
eszk,ereduzem,0.4244673230671071,86
sales_clean,ereduzem,0.4171456378299777,86
pretax,ereduzem,0.8231195015536351,86
persexp_clean,ereduzem,0.22992215425302182,86
satok,ereduzem,0.5371778587322806,86
export_value,ereduzem,0.33422390516665906,86
ereduzem,ereduzem,1,86
emp,ereduzem,0.2507218838965718,86
liabilities,ereduzem,0.2548332961307713,86
age,emp,0.037628840761238035,86
tanass_clean,emp,0.6716350169966735,86
eszk,emp,0.7932691805206548,86
sales_clean,emp,0.8799488944162288,86
pretax,emp,0.11768228246353937,86
persexp_clean,emp,0.9715005281153771,86
satok,emp,0.6188049062914471,86
export_value,emp,0.08093635936156443,86
ereduzem,emp,0.2507218838965718,86
emp,emp,1,86
liabilities,emp,0.732192854700534,86
age,liabilities,0.014242460515774071,86
tanass_clean,liabilities,0.6577553481460251,86
eszk,liabilities,0.8463290475694676,86
sales_clean,liabilities,0.7469197218602109,86
pretax,liabilities,0.055483829785297784,86
persexp_clean,liabilities,0.7333713665836501,86
satok,liabilities,0.4706691731852692,86
export_value,liabilities,0.0462942566654835,86
ereduzem,liabilities,0.2548332961307713,86
emp,liabilities,0.732192854700534,86
liabilities,liabilities,1,86
age,age,1,87
tanass_clean,age,0.25798842092939384,87
eszk,age,0.25819929849922635,87
sales_clean,age,0.331310648192768,87
pretax,age,0.08955624358785623,87
persexp_clean,age,0.317842855017594,87
satok,age,0.2404289028073894,87
export_value,age,NA,87
ereduzem,age,0.16435889358978095,87
emp,age,0.2511201890263112,87
liabilities,age,0.15619584895006147,87
age,tanass_clean,0.25798842092939384,87
tanass_clean,tanass_clean,1,87
eszk,tanass_clean,0.6642852840406392,87
sales_clean,tanass_clean,0.44058496093001637,87
pretax,tanass_clean,0.17087041885575885,87
persexp_clean,tanass_clean,0.4616319447166483,87
satok,tanass_clean,0.2645786596275591,87
export_value,tanass_clean,NA,87
ereduzem,tanass_clean,0.30357703785878853,87
emp,tanass_clean,0.5264922665039378,87
liabilities,tanass_clean,0.8788158347294063,87
age,eszk,0.25819929849922635,87
tanass_clean,eszk,0.6642852840406392,87
eszk,eszk,1,87
sales_clean,eszk,0.7192357044208468,87
pretax,eszk,0.1491081505584621,87
persexp_clean,eszk,0.63250266856521975,87
satok,eszk,0.8181651542390379,87
export_value,eszk,NA,87
ereduzem,eszk,0.3130362419877238,87
emp,eszk,0.6305076126977088,87
liabilities,eszk,0.7585280100106696,87
age,sales_clean,0.331310648192768,87
tanass_clean,sales_clean,0.44058496093001637,87
eszk,sales_clean,0.7192357044208468,87
sales_clean,sales_clean,1,87
pretax,sales_clean,0.08857002019642071,87
persexp_clean,sales_clean,0.8199486570955428,87
satok,sales_clean,0.6256726862379267,87
export_value,sales_clean,NA,87
ereduzem,sales_clean,0.24533009843549564,87
emp,sales_clean,0.7584751732481272,87
liabilities,sales_clean,0.5083966404793847,87
age,pretax,0.08955624358785623,87
tanass_clean,pretax,0.17087041885575885,87
eszk,pretax,0.1491081505584621,87
sales_clean,pretax,0.08857002019642071,87
pretax,pretax,1,87
persexp_clean,pretax,0.13240064389394657,87
satok,pretax,0.21462032653005916,87
export_value,pretax,NA,87
ereduzem,pretax,0.9235529171733964,87
